Date,transactions/transfers_volume_mean
2009-09-26,0.0
2009-09-27,800.0
2009-09-28,0.0
2009-09-29,1075.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,500.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,0.0
2009-10-06,450.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,0.0
2009-10-12,5050.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,9700.0
2009-10-17,0.0
2009-10-18,350.0
2009-10-19,0.0
2009-10-20,5049.76
2009-10-21,899.76
2009-10-22,11950.0
2009-10-23,0.0
2009-10-24,12250.0
2009-10-25,0.0
2009-10-26,0.0
2009-10-27,13000.0
2009-10-28,0.0
2009-10-29,1025.0
2009-10-30,0.0
2009-10-31,0.0
2009-11-01,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,15500.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-07,0.0
2009-11-08,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,10000.0
2009-11-12,0.0
2009-11-13,200.0
2009-11-14,0.0
2009-11-15,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,22175.0
2009-11-20,0.0
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.0
2009-11-28,0.0
2009-11-29,0.0
2009-11-30,0.0
2009-12-01,10049.78
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-05,900.0
2009-12-06,70.0
2009-12-07,0.0
2009-12-08,750.0
2009-12-09,181.153846153846
2009-12-10,0.0
2009-12-11,0.0
2009-12-12,2600.0
2009-12-13,0.0
2009-12-14,6509.14
2009-12-15,2729.5
2009-12-16,850.0
2009-12-17,99.8333333333333
2009-12-18,0.0
2009-12-19,50.0
2009-12-20,0.0
2009-12-21,50.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-25,50.0
2009-12-26,0.0
2009-12-27,250.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-01,50.0
2010-01-02,0.0
2010-01-03,0.0
2010-01-04,10402.175
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,0.0
2010-01-11,0.0
2010-01-12,5399.81
2010-01-13,29.0
2010-01-14,202.5
2010-01-15,200.74
2010-01-16,251.0
2010-01-17,0.0
2010-01-18,50.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,76.4766666666667
2010-01-22,83.3333333333333
2010-01-23,25.5
2010-01-24,50.0
2010-01-25,825.0
2010-01-26,145.5
2010-01-27,500.0
2010-01-28,525.0
2010-01-29,237.5
2010-01-30,425.0
2010-01-31,550.0
2010-02-01,288.888888888889
2010-02-02,1050.0
2010-02-03,150.0
2010-02-04,409.998
2010-02-05,3062.25
2010-02-06,150.0
2010-02-07,99.8
2010-02-08,837.875
2010-02-09,6966.52
2010-02-10,6060.0
2010-02-11,740.0
2010-02-12,1530.0
2010-02-13,2066.33333333333
2010-02-14,1784.04636363636
2010-02-15,505.553333333333
2010-02-16,127.228333333333
2010-02-17,5338.40909090909
2010-02-18,414.142857142857
2010-02-19,33.3366666666667
2010-02-20,325.0
2010-02-21,1566.7075
2010-02-22,2860.0
2010-02-23,50.0
2010-02-24,883.333333333333
2010-02-25,2650.0
2010-02-26,2737.25
2010-02-27,150.333333333333
2010-02-28,1766.33333333333
2010-03-01,400.0
2010-03-02,400.0
2010-03-03,1700.0
2010-03-04,6450.0
2010-03-05,75.0
2010-03-06,3957.89833333333
2010-03-07,1875.0
2010-03-08,1809.036
2010-03-09,2025.0
2010-03-10,371.427142857143
2010-03-11,1066.66666666667
2010-03-12,175.0
2010-03-13,1800.0
2010-03-14,775.0
2010-03-15,30.4
2010-03-16,400.333333333333
2010-03-17,416.666666666667
2010-03-18,438.888888888889
2010-03-19,705.111111111111
2010-03-20,412.5
2010-03-21,64.5714285714286
2010-03-22,350.0
2010-03-23,306.686923076923
2010-03-24,163.636363636364
2010-03-25,1606.73333333333
2010-03-26,250.0
2010-03-27,433.333333333333
2010-03-28,358.333333333333
2010-03-29,287.5
2010-03-30,91.6666666666667
2010-03-31,294.84
2010-04-01,127.272727272727
2010-04-02,200.0
2010-04-03,344.696
2010-04-04,287.478333333333
2010-04-05,379.899642857143
2010-04-06,342.733333333333
2010-04-07,500.285454545455
2010-04-08,257.395
2010-04-09,844.513142857143
2010-04-10,392.343421052632
2010-04-11,385.313333333333
2010-04-12,638.312727272727
2010-04-13,118.0
2010-04-14,149.974186046512
2010-04-15,1531.42297297297
2010-04-16,403.52125
2010-04-17,146.306206896552
2010-04-18,11.9513876368319
2010-04-19,555.0425
2010-04-20,382.5
2010-04-21,250.9003125
2010-04-22,538.57125
2010-04-23,79.0806
2010-04-24,356.854705882353
2010-04-25,339.272340425532
2010-04-26,258.414680851064
2010-04-27,159.130943396226
2010-04-28,179.202978723404
2010-04-29,168.950303030303
2010-04-30,2362.32
2010-05-01,192.540740740741
2010-05-02,91.96
2010-05-03,277.620689655172
2010-05-04,459.759024390244
2010-05-05,760.3864
2010-05-06,567.893214285714
2010-05-07,1301.69230769231
2010-05-08,624.295
2010-05-09,246.96
2010-05-10,305.647586206897
2010-05-11,107.902631578947
2010-05-12,677.1909375
2010-05-13,279.686666666667
2010-05-14,523.474333333333
2010-05-15,146.545454545455
2010-05-16,121.932
2010-05-17,306.470857142857
2010-05-18,171.289090909091
2010-05-19,355.921162790698
2010-05-20,112.793235294118
2010-05-21,675.016271186441
2010-05-22,1441.17870967742
2010-05-23,224.881224489796
2010-05-24,100.903225806452
2010-05-25,171.590909090909
2010-05-26,263.14015625
2010-05-27,194.820133333333
2010-05-28,544.576111111111
2010-05-29,804.563636363636
2010-05-30,107.103921568627
2010-05-31,131.942307692308
2010-06-01,148.832916666667
2010-06-02,161.857021276596
2010-06-03,116.555421686747
2010-06-04,675.569791666667
2010-06-05,140.0
2010-06-06,165.448269230769
2010-06-07,523.073076923077
2010-06-08,149.222222222222
2010-06-09,1390.2225
2010-06-10,555.537368421053
2010-06-11,130.744050632911
2010-06-12,181.167948717949
2010-06-13,212.417910447761
2010-06-14,450.948125
2010-06-15,421.447058823529
2010-06-16,573.9816
2010-06-17,375.662931034483
2010-06-18,269.457674418605
2010-06-19,912.07484375
2010-06-20,629.488604651163
2010-06-21,431.910113636364
2010-06-22,439.417464788732
2010-06-23,564.857142857143
2010-06-24,456.28690140845
2010-06-25,321.966666666667
2010-06-26,1399.27952380952
2010-06-27,224.428571428571
2010-06-28,579.295512820513
2010-06-29,429.553578947368
2010-06-30,606.369010989011
2010-07-01,368.299863013698
2010-07-02,1435.19905405405
2010-07-03,492.567567567567
2010-07-04,320.853448275862
2010-07-05,727.356301369863
2010-07-06,495.782051282051
2010-07-07,792.42435483871
2010-07-08,234.346388888889
2010-07-09,168.434782608696
2010-07-10,488.160476190476
2010-07-11,271.448218390805
2010-07-12,1584.92990249848
2010-07-13,384.20371029225
2010-07-14,57.8782571119914
2010-07-15,121.598101983003
2010-07-16,90.0795414201183
2010-07-17,102.543957446809
2010-07-18,145.440564516129
2010-07-19,133.191129943503
2010-07-20,72.4027602905569
2010-07-21,108.025546875
2010-07-22,179.328597285068
2010-07-23,94.9989861751152
2010-07-24,62.0453333333333
2010-07-25,29.5618907035176
2010-07-26,388.17125
2010-07-27,122.686653846154
2010-07-28,37.7006026785714
2010-07-29,11.2983639596917
2010-07-30,140.98972027972
2010-07-31,167.752065217391
2010-08-01,2160.79928
2010-08-02,407.456153846154
2010-08-03,96.160570071259
2010-08-04,171.614540816326
2010-08-05,137.380505050505
2010-08-06,87.6509905660377
2010-08-07,214.157711864407
2010-08-08,53.8283854166667
2010-08-09,330.59358974359
2010-08-10,227.327852348993
2010-08-11,306.633575418994
2010-08-12,89.7304571428571
2010-08-13,116.487009966778
2010-08-14,105.893725490196
2010-08-15,156.635
2010-08-16,226.059509803922
2010-08-17,264.529047619048
2010-08-18,153.225163934426
2010-08-19,107.379473684211
2010-08-20,128.601782608696
2010-08-21,228.86573964497
2010-08-22,132.585649350649
2010-08-23,113.949423076923
2010-08-24,128.616524390244
2010-08-25,106.785906040268
2010-08-26,90.1758860759493
2010-08-27,233.311382113821
2010-08-28,98.3995265704141
2010-08-29,87.7995918367347
2010-08-30,76.8808333383333
2010-08-31,156.236498039689
2010-09-01,128.957443933632
2010-09-02,210.525454546061
2010-09-03,192.621548387097
2010-09-04,322.864086021505
2010-09-05,939.792465753425
2010-09-06,630.017833319167
2010-09-07,149.518524590164
2010-09-08,101.424195381609
2010-09-09,180.781164011111
2010-09-10,77.4498906989071
2010-09-11,70.4717931034483
2010-09-12,91.9169801995049
2010-09-13,442.180867924528
2010-09-14,137.077216297557
2010-09-15,152.925480446284
2010-09-16,157.915570776256
2010-09-17,492.144640522876
2010-09-18,269.274074074074
2010-09-19,350.214106873424
2010-09-20,158.599618320611
2010-09-21,43.4352037617555
2010-09-22,89.5500801603206
2010-09-23,300.707339667458
2010-09-24,70.8566300366301
2010-09-25,92.148
2010-09-26,115.305179487179
2010-09-27,89.2325935828877
2010-09-28,292.742706212186
2010-09-29,115.933119605425
2010-09-30,190.02296803653
2010-10-01,135.541460746698
2010-10-02,907.448478802992
2010-10-03,297.078549019608
2010-10-04,2189.02712598425
2010-10-05,790.701142857959
2010-10-06,514.836694915254
2010-10-07,707.606055555556
2010-10-08,732.797272727272
2010-10-09,764.049012345678
2010-10-10,640.260162162162
2010-10-11,299.7743715847
2010-10-12,396.314467005076
2010-10-13,607.720425531915
2010-10-14,1098.20709876543
2010-10-15,969.976754966887
2010-10-16,1083.01032787481
2010-10-17,580.169732620321
2010-10-18,659.230757575757
2010-10-19,397.654940119761
2010-10-20,444.681002227171
2010-10-21,509.027267759563
2010-10-22,288.902075892857
2010-10-23,126.155789473684
2010-10-24,302.001123919308
2010-10-25,724.611835748792
2010-10-26,654.666823104693
2010-10-27,568.620197183098
2010-10-28,702.709887640449
2010-10-29,352.767581967213
2010-10-30,336.155402298851
2010-10-31,507.079140625
2010-11-01,242.85775862069
2010-11-02,568.419
2010-11-03,362.929808917197
2010-11-04,1112.04100062326
2010-11-05,188.384887892377
2010-11-06,718.950909090909
2010-11-07,427.398714285714
2010-11-08,2081.00745833333
2010-11-09,269.6209375
2010-11-10,301.781237113402
2010-11-11,236.468806818182
2010-11-12,287.947008547009
2010-11-13,317.549666666667
2010-11-14,221.343
2010-11-15,56.0880389638193
2010-11-16,42.4372766052986
2010-11-17,330.226170212766
2010-11-18,48.0989984542279
2010-11-19,5.73705336426911
2010-11-20,16.5469849193968
2010-11-21,12.7256623586429
2010-11-22,174.459944444444
2010-11-23,212.09776119403
2010-11-24,10.271053471668
2010-11-25,10.5377321949188
2010-11-26,79.5587767857143
2010-11-27,91.622037735849
2010-11-28,86.1120567375887
2010-11-29,141.591224489796
2010-11-30,237.106706349206
2010-12-01,169.890802469136
2010-12-02,225.199963235294
2010-12-03,141.449897435897
2010-12-04,345.009317819206
2010-12-05,109.88082051282
2010-12-06,428.705361365357
2010-12-07,260.033569454042
2010-12-08,104.025527318105
2010-12-09,161.568631178707
2010-12-10,117.886017699115
2010-12-11,212.725146074347
2010-12-12,101.251965830318
2010-12-13,353.857917322812
2010-12-14,241.320109131888
2010-12-15,253.314904548341
2010-12-16,236.705027932961
2010-12-17,213.137387685946
2010-12-18,246.096302387899
2010-12-19,267.086842753079
2010-12-20,107.541630026714
2010-12-21,234.112257120369
2010-12-22,164.787115711075
2010-12-23,168.207459893048
2010-12-24,157.71861406624
2010-12-25,241.624549356223
2010-12-26,159.544055042187
2010-12-27,254.219717546944
2010-12-28,115.082704400366
2010-12-29,318.53001964342
2010-12-30,152.359716981132
2010-12-31,151.1868956743
2011-01-01,115.577489539749
2011-01-02,118.182474589391
2011-01-03,69.5512308005658
2011-01-04,47.9586939702984
2011-01-05,42.7563377740225
2011-01-06,57.8378466262749
2011-01-07,66.0609618796963
2011-01-08,46.5852862130095
2011-01-09,36.1160893314528
2011-01-10,71.4344432309476
2011-01-11,87.6578034864793
2011-01-12,59.4758305653065
2011-01-13,111.290453311939
2011-01-14,78.8759589211287
2011-01-15,70.871176932323
2011-01-16,85.6407267082432
2011-01-17,89.9186080601541
2011-01-18,154.92273742842
2011-01-19,79.9534942621926
2011-01-20,70.6676551080623
2011-01-21,61.4684823372782
2011-01-22,55.4305147872077
2011-01-23,87.9462808503073
2011-01-24,60.8156833559417
2011-01-25,74.5079727233697
2011-01-26,79.611696969697
2011-01-27,1520.12811902965
2011-01-28,49.8810400866739
2011-01-29,57.0122428330523
2011-01-30,160.25966239431
2011-01-31,154.748012938062
2011-02-01,142.762721784181
2011-02-02,154.229351007426
2011-02-03,104.505421022655
2011-02-04,69.9343040630001
2011-02-05,106.616223272588
2011-02-06,106.31472732071
2011-02-07,224.626822647097
2011-02-08,98.3463233479941
2011-02-09,123.852260204444
2011-02-10,117.583300556071
2011-02-11,116.141203572208
2011-02-12,76.7538836187531
2011-02-13,64.1763042978756
2011-02-14,71.9191167830111
2011-02-15,45.9240222581991
2011-02-16,33.0682939427665
2011-02-17,46.3767863553789
2011-02-18,64.2264065561767
2011-02-19,124.785829817159
2011-02-20,123.953963239518
2011-02-21,129.104656531532
2011-02-22,175.012130982368
2011-02-23,177.994871287129
2011-02-24,115.225746582545
2011-02-25,95.7203096351388
2011-02-26,98.4405250656264
2011-02-27,93.6955301488938
2011-02-28,79.5433057324839
2011-03-01,397.577152828011
2011-03-02,1323.1474568625
2011-03-03,75.7774989026774
2011-03-04,171.775568293311
2011-03-05,72.3909338349183
2011-03-06,104.151436425919
2011-03-07,120.812192214309
2011-03-08,82.6357875934222
2011-03-09,146.087547811804
2011-03-10,218.314105764623
2011-03-11,141.189411682628
2011-03-12,55.5755432217081
2011-03-13,79.0912379173785
2011-03-14,82.0420339357883
2011-03-15,44.3175296974362
2011-03-16,50.458783003889
2011-03-17,49.7591653375106
2011-03-18,75.8386018811328
2011-03-19,38.766021470397
2011-03-20,35.2710364380148
2011-03-21,26.5388346392852
2011-03-22,96.5975786307409
2011-03-23,57.6790641287107
2011-03-24,125.141102224145
2011-03-25,156.183903541456
2011-03-26,99.8525458896966
2011-03-27,62.5690913885431
2011-03-28,49.040822463308
2011-03-29,43.0909789156517
2011-03-30,76.3602465764188
2011-03-31,72.4410258631256
2011-04-01,55.9922368289736
2011-04-02,59.681365779171
2011-04-03,49.9409012395338
2011-04-04,67.5643252044628
2011-04-05,62.2927606154598
2011-04-06,50.1243053598368
2011-04-07,72.3004346183727
2011-04-08,79.9235639940412
2011-04-09,89.7862207355739
2011-04-10,54.1073870146404
2011-04-11,48.8529693562079
2011-04-12,72.2716254067973
2011-04-13,81.7570892397703
2011-04-14,53.5897747452996
2011-04-15,53.7106638064932
2011-04-16,173.508511024553
2011-04-17,626.039807064939
2011-04-18,44.4668417149119
2011-04-19,769.134980538474
2011-04-20,1694.46203612224
2011-04-21,244.186865379536
2011-04-22,82.1150204274492
2011-04-23,77.6754279785081
2011-04-24,48.1412459372856
2011-04-25,40.8006032363167
2011-04-26,54.6720150352453
2011-04-27,56.2997308565295
2011-04-28,51.8141322815256
2011-04-29,232.938419009757
2011-04-30,94.361194381683
2011-05-01,43.0613669004535
2011-05-02,41.2462052325294
2011-05-03,68.6178537364694
2011-05-04,107.503764773638
2011-05-05,48.9627481042743
2011-05-06,91.4167921982679
2011-05-07,60.443632731816
2011-05-08,197.80601216654
2011-05-09,46.5830728328807
2011-05-10,191.252630736608
2011-05-11,60.7908753923456
2011-05-12,65.12785531802
2011-05-13,117.38858994363
2011-05-14,428.411477044332
2011-05-15,87.7870882682957
2011-05-16,67.804934382601
2011-05-17,50.8266165874755
2011-05-18,34.1923562058398
2011-05-19,40.4171547788379
2011-05-20,75.4915799504237
2011-05-21,137.844168426429
2011-05-22,174.680935754069
2011-05-23,83.9397614275345
2011-05-24,63.663847303541
2011-05-25,64.1445829800822
2011-05-26,61.8923601600418
2011-05-27,114.441746124362
2011-05-28,46.3039155166673
2011-05-29,58.1605290683663
2011-05-30,51.9344654353271
2011-05-31,47.3649737751716
2011-06-01,42.7513689905194
2011-06-02,50.9358088745623
2011-06-03,74.2923903265748
2011-06-04,55.4531625361102
2011-06-05,66.0248317435594
2011-06-06,87.3708961103253
2011-06-07,59.5307261187578
2011-06-08,67.7194684589071
2011-06-09,64.5299634414019
2011-06-10,83.4340227668264
2011-06-11,138.592630156717
2011-06-12,149.784523785656
2011-06-13,115.036302544809
2011-06-14,110.456014694233
2011-06-15,343.068157771883
2011-06-16,697.23752900844
2011-06-17,141.050567620368
2011-06-18,110.623056921111
2011-06-19,405.611135113013
2011-06-20,121.191505249624
2011-06-21,350.332010690729
2011-06-22,117.424213365676
2011-06-23,159.447854867614
2011-06-24,445.996331335811
2011-06-25,1122.30010060263
2011-06-26,411.156618266917
2011-06-27,161.414555622923
2011-06-28,650.026101002125
2011-06-29,282.463208768934
2011-06-30,158.475386776151
2011-07-01,106.34029303407
2011-07-02,110.396083321494
2011-07-03,69.5519303909552
2011-07-04,143.612710313931
2011-07-05,46.1819010337162
2011-07-06,54.8955517862488
2011-07-07,51.4610611228554
2011-07-08,36.440496404325
2011-07-09,269.50789142006
2011-07-10,293.804244772391
2011-07-11,97.0991072001724
2011-07-12,133.325315648889
2011-07-13,158.448525943972
2011-07-14,224.473732472246
2011-07-15,76.1663005611418
2011-07-16,143.139373982643
2011-07-17,68.5296684259446
2011-07-18,374.918667254756
2011-07-19,302.390670057811
2011-07-20,62.3386870570104
2011-07-21,166.358886068128
2011-07-22,175.508102512439
2011-07-23,83.0943245912877
2011-07-24,67.2499554162536
2011-07-25,153.834922946781
2011-07-26,143.969154702324
2011-07-27,162.128103717236
2011-07-28,425.984406220608
2011-07-29,96.4250647558634
2011-07-30,53.5921331798166
2011-07-31,74.9963678602779
2011-08-01,67.3487427251757
2011-08-02,45.8877083498637
2011-08-03,53.8236790062877
2011-08-04,38.9813130629373
2011-08-05,68.4068807587621
2011-08-06,56.5172833532673
2011-08-07,55.3554328979389
2011-08-08,145.536224440544
2011-08-09,273.416958876723
2011-08-10,139.374582556577
2011-08-11,64.9290121799104
2011-08-12,48.1376532984291
2011-08-13,41.836695671091
2011-08-14,61.1079373644558
2011-08-15,40.4262319540048
2011-08-16,38.0235975391689
2011-08-17,42.5850487090906
2011-08-18,55.0511297622101
2011-08-19,74.315889751566
2011-08-20,31.9102616408623
2011-08-21,32.3554789969135
2011-08-22,35.7354642889157
2011-08-23,61.7403063466625
2011-08-24,77.3792089200042
2011-08-25,52.5779045271291
2011-08-26,38.1704657117295
2011-08-27,433.641646640688
2011-08-28,33.5154910139374
2011-08-29,29.8113667706311
2011-08-30,30.9319771297976
2011-08-31,37.0122186827588
2011-09-01,46.4818095350747
2011-09-02,36.8745058972037
2011-09-03,38.8158896740225
2011-09-04,244.046678915714
2011-09-05,329.179044361726
2011-09-06,409.949409649284
2011-09-07,90.5037700630928
2011-09-08,60.9949560160789
2011-09-09,55.450166468452
2011-09-10,45.2487864184849
2011-09-11,160.430414235597
2011-09-12,96.3709686099676
2011-09-13,55.1104679935516
2011-09-14,48.780185633895
2011-09-15,46.1251677960463
2011-09-16,109.795056325447
2011-09-17,65.3183813023873
2011-09-18,49.9278150463282
2011-09-19,50.3216989288017
2011-09-20,43.2878189187606
2011-09-21,51.5587496610045
2011-09-22,50.6885399847823
2011-09-23,54.637877330865
2011-09-24,40.2987861843438
2011-09-25,51.8041816778283
2011-09-26,50.5870428607666
2011-09-27,70.9571667950316
2011-09-28,59.6907665925879
2011-09-29,59.9434638318539
2011-09-30,49.8573227253004
2011-10-01,78.758037203636
2011-10-02,64.3454881635632
2011-10-03,62.9559095287639
2011-10-04,72.6286330802052
2011-10-05,71.1516563633221
2011-10-06,91.4489748687029
2011-10-07,67.9317724673607
2011-10-08,52.528693791329
2011-10-09,55.8573495918985
2011-10-10,54.0098534680622
2011-10-11,56.2629190367982
2011-10-12,54.1784378744229
2011-10-13,61.37137530301
2011-10-14,45.2775204273643
2011-10-15,69.1165338761837
2011-10-16,52.5224429975524
2011-10-17,84.7866008058491
2011-10-18,71.2213039169809
2011-10-19,60.4051809079387
2011-10-20,64.5612891213542
2011-10-21,110.454557322731
2011-10-22,111.970028483584
2011-10-23,102.831789394942
2011-10-24,62.6141478689135
2011-10-25,73.5789683139456
2011-10-26,82.249157095655
2011-10-27,109.976718550785
2011-10-28,89.3730006009274
2011-10-29,79.1383373633612
2011-10-30,42.5322441077039
2011-10-31,75.8046527743141
2011-11-01,94.6033259687971
2011-11-02,68.7522680127545
2011-11-03,57.0063555543766
2011-11-04,61.4953347884295
2011-11-05,49.2351136050241
2011-11-06,45.4937686043026
2011-11-07,48.9703242472314
2011-11-08,190.447956592644
2011-11-09,154.513009757798
2011-11-10,55.4042246444608
2011-11-11,60.2046676251466
2011-11-12,52.1592133581321
2011-11-13,46.4293764922542
2011-11-14,60.6894146040174
2011-11-15,59.2785808852027
2011-11-16,342.562493625654
2011-11-17,679.232472682426
2011-11-18,1006.10173008627
2011-11-19,895.577773838296
2011-11-20,307.764104206466
2011-11-21,363.267506363294
2011-11-22,670.491599855512
2011-11-23,286.078580310661
2011-11-24,308.138794671047
2011-11-25,202.162311129251
2011-11-26,344.83663071273
2011-11-27,362.827103966636
2011-11-28,690.587290041046
2011-11-29,627.723953484501
2011-11-30,982.717650722417
2011-12-01,342.825116733047
2011-12-02,888.597840265587
2011-12-03,637.823648776567
2011-12-04,560.73136799441
2011-12-05,486.973338510149
2011-12-06,883.220475354144
2011-12-07,934.357604795996
