Date,addresses/receiving_count
2009-08-20,"0,0"
2009-08-21,"0,0"
2009-08-22,"0,0"
2009-08-23,"0,0"
2009-08-24,"0,0"
2009-08-25,"0,0"
2009-08-26,"4,0"
2009-08-27,"0,0"
2009-08-28,"0,0"
2009-08-29,"0,0"
2009-08-30,"1,0"
2009-08-31,"1,0"
2009-09-01,"0,0"
2009-09-02,"0,0"
2009-09-03,"1,0"
2009-09-04,"0,0"
2009-09-05,"0,0"
2009-09-06,"0,0"
2009-09-07,"1,0"
2009-09-08,"0,0"
2009-09-09,"0,0"
2009-09-10,"0,0"
2009-09-11,"0,0"
2009-09-12,"0,0"
2009-09-13,"0,0"
2009-09-14,"0,0"
2009-09-15,"0,0"
2009-09-16,"1,0"
2009-09-17,"2,0"
2009-09-18,"0,0"
2009-09-19,"0,0"
2009-09-20,"0,0"
2009-09-21,"1,0"
2009-09-22,"1,0"
2009-09-23,"0,0"
2009-09-24,"0,0"
2009-09-25,"2,0"
2009-09-26,"0,0"
2009-09-27,"1,0"
2009-09-28,"0,0"
2009-09-29,"2,0"
2009-09-30,"0,0"
2009-10-01,"0,0"
2009-10-02,"1,0"
2009-10-03,"0,0"
2009-10-04,"0,0"
2009-10-05,"0,0"
2009-10-06,"1,0"
2009-10-07,"0,0"
2009-10-08,"0,0"
2009-10-09,"0,0"
2009-10-10,"0,0"
2009-10-11,"0,0"
2009-10-12,"1,0"
2009-10-13,"0,0"
2009-10-14,"0,0"
2009-10-15,"0,0"
2009-10-16,"1,0"
2009-10-17,"0,0"
2009-10-18,"1,0"
2009-10-19,"0,0"
2009-10-20,"2,0"
2009-10-21,"1,0"
2009-10-22,"1,0"
2009-10-23,"0,0"
2009-10-24,"1,0"
2009-10-25,"0,0"
2009-10-26,"0,0"
2009-10-27,"1,0"
2009-10-28,"0,0"
2009-10-29,"2,0"
2009-10-30,"0,0"
2009-10-31,"0,0"
2009-11-01,"0,0"
2009-11-02,"0,0"
2009-11-03,"0,0"
2009-11-04,"1,0"
2009-11-05,"0,0"
2009-11-06,"0,0"
2009-11-07,"0,0"
2009-11-08,"0,0"
2009-11-09,"0,0"
2009-11-10,"0,0"
2009-11-11,"2,0"
2009-11-12,"0,0"
2009-11-13,"3,0"
2009-11-14,"0,0"
2009-11-15,"0,0"
2009-11-16,"0,0"
2009-11-17,"0,0"
2009-11-18,"0,0"
2009-11-19,"2,0"
2009-11-20,"0,0"
2009-11-21,"0,0"
2009-11-22,"0,0"
2009-11-23,"0,0"
2009-11-24,"0,0"
2009-11-25,"0,0"
2009-11-26,"0,0"
2009-11-27,"0,0"
2009-11-28,"0,0"
2009-11-29,"0,0"
2009-11-30,"0,0"
2009-12-01,"2,0"
2009-12-02,"0,0"
2009-12-03,"0,0"
2009-12-04,"0,0"
2009-12-05,"2,0"
2009-12-06,"2,0"
2009-12-07,"0,0"
2009-12-08,"1,0"
2009-12-09,"13,0"
2009-12-10,"0,0"
2009-12-11,"0,0"
2009-12-12,"1,0"
2009-12-13,"0,0"
2009-12-14,"6,0"
2009-12-15,"3,0"
2009-12-16,"1,0"
2009-12-17,"4,0"
2009-12-18,"0,0"
2009-12-19,"1,0"
2009-12-20,"0,0"
2009-12-21,"1,0"
2009-12-22,"0,0"
2009-12-23,"0,0"
2009-12-24,"0,0"
2009-12-25,"2,0"
2009-12-26,"0,0"
2009-12-27,"1,0"
2009-12-28,"0,0"
2009-12-29,"0,0"
2009-12-30,"0,0"
2009-12-31,"0,0"
2010-01-01,"2,0"
2010-01-02,"0,0"
2010-01-03,"0,0"
2010-01-04,"3,0"
2010-01-05,"0,0"
2010-01-06,"0,0"
2010-01-07,"0,0"
2010-01-08,"0,0"
2010-01-09,"0,0"
2010-01-10,"0,0"
2010-01-11,"0,0"
2010-01-12,"3,0"
2010-01-13,"4,0"
2010-01-14,"3,0"
2010-01-15,"1,0"
2010-01-16,"1,0"
2010-01-17,"0,0"
2010-01-18,"2,0"
2010-01-19,"0,0"
2010-01-20,"0,0"
2010-01-21,"8,0"
2010-01-22,"3,0"
2010-01-23,"3,0"
2010-01-24,"1,0"
2010-01-25,"4,0"
2010-01-26,"6,0"
2010-01-27,"1,0"
2010-01-28,"1,0"
2010-01-29,"2,0"
2010-01-30,"4,0"
2010-01-31,"2,0"
2010-02-01,"9,0"
2010-02-02,"1,0"
2010-02-03,"1,0"
2010-02-04,"5,0"
2010-02-05,"5,0"
2010-02-06,"3,0"
2010-02-07,"7,0"
2010-02-08,"8,0"
2010-02-09,"4,0"
2010-02-10,"3,0"
2010-02-11,"3,0"
2010-02-12,"6,0"
2010-02-13,"3,0"
2010-02-14,"7,0"
2010-02-15,"11,0"
2010-02-16,"7,0"
2010-02-17,"9,0"
2010-02-18,"6,0"
2010-02-19,"5,0"
2010-02-20,"2,0"
2010-02-21,"4,0"
2010-02-22,"6,0"
2010-02-23,"1,0"
2010-02-24,"5,0"
2010-02-25,"4,0"
2010-02-26,"5,0"
2010-02-27,"3,0"
2010-02-28,"3,0"
2010-03-01,"4,0"
2010-03-02,"5,0"
2010-03-03,"5,0"
2010-03-04,"3,0"
2010-03-05,"2,0"
2010-03-06,"5,0"
2010-03-07,"4,0"
2010-03-08,"7,0"
2010-03-09,"2,0"
2010-03-10,"8,0"
2010-03-11,"3,0"
2010-03-12,"2,0"
2010-03-13,"1,0"
2010-03-14,"2,0"
2010-03-15,"8,0"
2010-03-16,"3,0"
2010-03-17,"3,0"
2010-03-18,"8,0"
2010-03-19,"9,0"
2010-03-20,"15,0"
2010-03-21,"4,0"
2010-03-22,"6,0"
2010-03-23,"8,0"
2010-03-24,"9,0"
2010-03-25,"14,0"
2010-03-26,"7,0"
2010-03-27,"5,0"
2010-03-28,"4,0"
2010-03-29,"6,0"
2010-03-30,"3,0"
2010-03-31,"4,0"
2010-04-01,"5,0"
2010-04-02,"3,0"
2010-04-03,"7,0"
2010-04-04,"7,0"
2010-04-05,"28,0"
2010-04-06,"15,0"
2010-04-07,"9,0"
2010-04-08,"13,0"
2010-04-09,"45,0"
2010-04-10,"35,0"
2010-04-11,"38,0"
2010-04-12,"34,0"
2010-04-13,"15,0"
2010-04-14,"41,0"
2010-04-15,"74,0"
2010-04-16,"27,0"
2010-04-17,"20,0"
2010-04-18,"3114,0"
2010-04-19,"36,0"
2010-04-20,"27,0"
2010-04-21,"24,0"
2010-04-22,"32,0"
2010-04-23,"51,0"
2010-04-24,"27,0"
2010-04-25,"31,0"
2010-04-26,"43,0"
2010-04-27,"42,0"
2010-04-28,"38,0"
2010-04-29,"27,0"
2010-04-30,"26,0"
2010-05-01,"20,0"
2010-05-02,"15,0"
2010-05-03,"19,0"
2010-05-04,"25,0"
2010-05-05,"21,0"
2010-05-06,"20,0"
2010-05-07,"15,0"
2010-05-08,"21,0"
2010-05-09,"35,0"
2010-05-10,"20,0"
2010-05-11,"14,0"
2010-05-12,"18,0"
2010-05-13,"27,0"
2010-05-14,"26,0"
2010-05-15,"15,0"
2010-05-16,"13,0"
2010-05-17,"21,0"
2010-05-18,"40,0"
2010-05-19,"40,0"
2010-05-20,"23,0"
2010-05-21,"39,0"
2010-05-22,"28,0"
2010-05-23,"95,0"
2010-05-24,"51,0"
2010-05-25,"37,0"
2010-05-26,"56,0"
2010-05-27,"52,0"
2010-05-28,"55,0"
2010-05-29,"49,0"
2010-05-30,"46,0"
2010-05-31,"48,0"
2010-06-01,"43,0"
2010-06-02,"42,0"
2010-06-03,"67,0"
2010-06-04,"47,0"
2010-06-05,"36,0"
2010-06-06,"43,0"
2010-06-07,"43,0"
2010-06-08,"60,0"
2010-06-09,"55,0"
2010-06-10,"58,0"
2010-06-11,"83,0"
2010-06-12,"68,0"
2010-06-13,"62,0"
2010-06-14,"93,0"
2010-06-15,"95,0"
2010-06-16,"53,0"
2010-06-17,"58,0"
2010-06-18,"40,0"
2010-06-19,"66,0"
2010-06-20,"47,0"
2010-06-21,"110,0"
2010-06-22,"80,0"
2010-06-23,"77,0"
2010-06-24,"70,0"
2010-06-25,"56,0"
2010-06-26,"40,0"
2010-06-27,"42,0"
2010-06-28,"54,0"
2010-06-29,"75,0"
2010-06-30,"79,0"
2010-07-01,"58,0"
2010-07-02,"55,0"
2010-07-03,"49,0"
2010-07-04,"39,0"
2010-07-05,"48,0"
2010-07-06,"29,0"
2010-07-07,"66,0"
2010-07-08,"72,0"
2010-07-09,"68,0"
2010-07-10,"41,0"
2010-07-11,"273,0"
2010-07-12,"2709,0"
2010-07-13,"1104,0"
2010-07-14,"5970,0"
2010-07-15,"945,0"
2010-07-16,"930,0"
2010-07-17,"315,0"
2010-07-18,"347,0"
2010-07-19,"493,0"
2010-07-20,"533,0"
2010-07-21,"317,0"
2010-07-22,"301,0"
2010-07-23,"287,0"
2010-07-24,"554,0"
2010-07-25,"1650,0"
2010-07-26,"282,0"
2010-07-27,"345,0"
2010-07-28,"270,0"
2010-07-29,"250,0"
2010-07-30,"192,0"
2010-07-31,"136,0"
2010-08-01,"190,0"
2010-08-02,"189,0"
2010-08-03,"474,0"
2010-08-04,"296,0"
2010-08-05,"416,0"
2010-08-06,"275,0"
2010-08-07,"148,0"
2010-08-08,"238,0"
2010-08-09,"321,0"
2010-08-10,"179,0"
2010-08-11,"218,0"
2010-08-12,"233,0"
2010-08-13,"394,0"
2010-08-14,"159,0"
2010-08-15,"90,0"
2010-08-16,"374,0"
2010-08-17,"236,0"
2010-08-18,"317,0"
2010-08-19,"220,0"
2010-08-20,"265,0"
2010-08-21,"216,0"
2010-08-22,"161,0"
2010-08-23,"202,0"
2010-08-24,"216,0"
2010-08-25,"163,0"
2010-08-26,"178,0"
2010-08-27,"152,0"
2010-08-28,"212,0"
2010-08-29,"129,0"
2010-08-30,"210,0"
2010-08-31,"272,0"
2010-09-01,"274,0"
2010-09-02,"187,0"
2010-09-03,"209,0"
2010-09-04,"126,0"
2010-09-05,"189,0"
2010-09-06,"151,0"
2010-09-07,"130,0"
2010-09-08,"222,0"
2010-09-09,"227,0"
2010-09-10,"217,0"
2010-09-11,"170,0"
2010-09-12,"248,0"
2010-09-13,"341,0"
2010-09-14,"256,0"
2010-09-15,"315,0"
2010-09-16,"206,0"
2010-09-17,"166,0"
2010-09-18,"173,0"
2010-09-19,"179,0"
2010-09-20,"322,0"
2010-09-21,"796,0"
2010-09-22,"671,0"
2010-09-23,"490,0"
2010-09-24,"343,0"
2010-09-25,"394,0"
2010-09-26,"229,0"
2010-09-27,"463,0"
2010-09-28,"279,0"
2010-09-29,"807,0"
2010-09-30,"310,0"
2010-10-01,"518,0"
2010-10-02,"502,0"
2010-10-03,"366,0"
2010-10-04,"358,0"
2010-10-05,"364,0"
2010-10-06,"312,0"
2010-10-07,"247,0"
2010-10-08,"299,0"
2010-10-09,"325,0"
2010-10-10,"272,0"
2010-10-11,"264,0"
2010-10-12,"292,0"
2010-10-13,"280,0"
2010-10-14,"238,0"
2010-10-15,"225,0"
2010-10-16,"253,0"
2010-10-17,"270,0"
2010-10-18,"463,0"
2010-10-19,"940,0"
2010-10-20,"647,0"
2010-10-21,"510,0"
2010-10-22,"609,0"
2010-10-23,"495,0"
2010-10-24,"466,0"
2010-10-25,"314,0"
2010-10-26,"442,0"
2010-10-27,"556,0"
2010-10-28,"425,0"
2010-10-29,"319,0"
2010-10-30,"211,0"
2010-10-31,"166,0"
2010-11-01,"221,0"
2010-11-02,"146,0"
2010-11-03,"216,0"
2010-11-04,"177,0"
2010-11-05,"271,0"
2010-11-06,"229,0"
2010-11-07,"245,0"
2010-11-08,"297,0"
2010-11-09,"229,0"
2010-11-10,"256,0"
2010-11-11,"223,0"
2010-11-12,"145,0"
2010-11-13,"150,0"
2010-11-14,"202,0"
2010-11-15,"4010,0"
2010-11-16,"2878,0"
2010-11-17,"249,0"
2010-11-18,"212,0"
2010-11-19,"252,0"
2010-11-20,"529,0"
2010-11-21,"438,0"
2010-11-22,"255,0"
2010-11-23,"271,0"
2010-11-24,"444,0"
2010-11-25,"489,0"
2010-11-26,"761,0"
2010-11-27,"384,0"
2010-11-28,"370,0"
2010-11-29,"335,0"
2010-11-30,"375,0"
2010-12-01,"513,0"
2010-12-02,"369,0"
2010-12-03,"292,0"
2010-12-04,"287,0"
2010-12-05,"292,0"
2010-12-06,"323,0"
2010-12-07,"506,0"
2010-12-08,"436,0"
2010-12-09,"376,0"
2010-12-10,"354,0"
2010-12-11,"603,0"
2010-12-12,"808,0"
2010-12-13,"824,0"
2010-12-14,"762,0"
2010-12-15,"675,0"
2010-12-16,"533,0"
2010-12-17,"438,0"
2010-12-18,"527,0"
2010-12-19,"557,0"
2010-12-20,"961,0"
2010-12-21,"650,0"
2010-12-22,"731,0"
2010-12-23,"584,0"
2010-12-24,"563,0"
2010-12-25,"746,0"
2010-12-26,"698,0"
2010-12-27,"535,0"
2010-12-28,"708,0"
2010-12-29,"531,0"
2010-12-30,"628,0"
2010-12-31,"562,0"
2011-01-01,"686,0"
2011-01-02,"565,0"
2011-01-03,"867,0"
2011-01-04,"766,0"
2011-01-05,"957,0"
2011-01-06,"701,0"
2011-01-07,"841,0"
2011-01-08,"1093,0"
2011-01-09,"969,0"
2011-01-10,"1025,0"
2011-01-11,"1085,0"
2011-01-12,"872,0"
2011-01-13,"964,0"
2011-01-14,"915,0"
2011-01-15,"1014,0"
2011-01-16,"1040,0"
2011-01-17,"935,0"
2011-01-18,"985,0"
2011-01-19,"1052,0"
2011-01-20,"1020,0"
2011-01-21,"1346,0"
2011-01-22,"1543,0"
2011-01-23,"1243,0"
2011-01-24,"1485,0"
2011-01-25,"1010,0"
2011-01-26,"1071,0"
2011-01-27,"959,0"
2011-01-28,"1245,0"
2011-01-29,"1533,0"
2011-01-30,"2696,0"
2011-01-31,"1607,0"
2011-02-01,"1172,0"
2011-02-02,"969,0"
2011-02-03,"829,0"
2011-02-04,"975,0"
2011-02-05,"876,0"
2011-02-06,"925,0"
2011-02-07,"888,0"
2011-02-08,"924,0"
2011-02-09,"1534,0"
2011-02-10,"2833,0"
2011-02-11,"3494,0"
2011-02-12,"2676,0"
2011-02-13,"2428,0"
2011-02-14,"2633,0"
2011-02-15,"2668,0"
2011-02-16,"2325,0"
2011-02-17,"2916,0"
2011-02-18,"2780,0"
2011-02-19,"2152,0"
2011-02-20,"2554,0"
2011-02-21,"2707,0"
2011-02-22,"3019,0"
2011-02-23,"3044,0"
2011-02-24,"2876,0"
2011-02-25,"2734,0"
2011-02-26,"2584,0"
2011-02-27,"2878,0"
2011-02-28,"2360,0"
2011-03-01,"4290,0"
2011-03-02,"2811,0"
2011-03-03,"4216,0"
2011-03-04,"2581,0"
2011-03-05,"2646,0"
2011-03-06,"2596,0"
2011-03-07,"2646,0"
2011-03-08,"3296,0"
2011-03-09,"2689,0"
2011-03-10,"2409,0"
2011-03-11,"2449,0"
2011-03-12,"2582,0"
2011-03-13,"2373,0"
2011-03-14,"2049,0"
2011-03-15,"2737,0"
2011-03-16,"2405,0"
2011-03-17,"2641,0"
2011-03-18,"2421,0"
2011-03-19,"2636,0"
2011-03-20,"3884,0"
2011-03-21,"4048,0"
2011-03-22,"3221,0"
2011-03-23,"5955,0"
2011-03-24,"3523,0"
2011-03-25,"3248,0"
2011-03-26,"4006,0"
2011-03-27,"3967,0"
2011-03-28,"4057,0"
2011-03-29,"3803,0"
2011-03-30,"2868,0"
2011-03-31,"3356,0"
2011-04-01,"2538,0"
2011-04-02,"2698,0"
2011-04-03,"2914,0"
2011-04-04,"3651,0"
2011-04-05,"3383,0"
2011-04-06,"3064,0"
2011-04-07,"2656,0"
2011-04-08,"2836,0"
2011-04-09,"2913,0"
2011-04-10,"2734,0"
2011-04-11,"3076,0"
2011-04-12,"3210,0"
2011-04-13,"3464,0"
2011-04-14,"5009,0"
2011-04-15,"3026,0"
2011-04-16,"3104,0"
2011-04-17,"3369,0"
2011-04-18,"4323,0"
2011-04-19,"5150,0"
2011-04-20,"4177,0"
2011-04-21,"3182,0"
2011-04-22,"3235,0"
2011-04-23,"3683,0"
2011-04-24,"3506,0"
2011-04-25,"4047,0"
2011-04-26,"4964,0"
2011-04-27,"6142,0"
2011-04-28,"4880,0"
2011-04-29,"5407,0"
2011-04-30,"6675,0"
2011-05-01,"6056,0"
2011-05-02,"4670,0"
2011-05-03,"4801,0"
2011-05-04,"4843,0"
2011-05-05,"5585,0"
2011-05-06,"5525,0"
2011-05-07,"5781,0"
2011-05-08,"4917,0"
2011-05-09,"5742,0"
2011-05-10,"5284,0"
2011-05-11,"5335,0"
2011-05-12,"5491,0"
2011-05-13,"7175,0"
2011-05-14,"7228,0"
2011-05-15,"6561,0"
2011-05-16,"9626,0"
2011-05-17,"8624,0"
2011-05-18,"10461,0"
2011-05-19,"10028,0"
2011-05-20,"9448,0"
2011-05-21,"8822,0"
2011-05-22,"9092,0"
2011-05-23,"9945,0"
2011-05-24,"11179,0"
2011-05-25,"12325,0"
2011-05-26,"11735,0"
2011-05-27,"8622,0"
2011-05-28,"9544,0"
2011-05-29,"8978,0"
2011-05-30,"10726,0"
2011-05-31,"11571,0"
2011-06-01,"11534,0"
2011-06-02,"12613,0"
2011-06-03,"14641,0"
2011-06-04,"16535,0"
2011-06-05,"15131,0"
2011-06-06,"17449,0"
2011-06-07,"15823,0"
2011-06-08,"20931,0"
2011-06-09,"22314,0"
2011-06-10,"20586,0"
2011-06-11,"20006,0"
2011-06-12,"22655,0"
2011-06-13,"21368,0"
2011-06-14,"25382,0"
2011-06-15,"23390,0"
2011-06-16,"24166,0"
2011-06-17,"21912,0"
2011-06-18,"22542,0"
2011-06-19,"23494,0"
2011-06-20,"22112,0"
2011-06-21,"21127,0"
2011-06-22,"23480,0"
2011-06-23,"21121,0"
2011-06-24,"21661,0"
2011-06-25,"19172,0"
2011-06-26,"19767,0"
2011-06-27,"24112,0"
2011-06-28,"22202,0"
2011-06-29,"20871,0"
2011-06-30,"19739,0"
2011-07-01,"26718,0"
2011-07-02,"29374,0"
2011-07-03,"19574,0"
2011-07-04,"20349,0"
2011-07-05,"19435,0"
2011-07-06,"22520,0"
2011-07-07,"19490,0"
2011-07-08,"21077,0"
2011-07-09,"19345,0"
2011-07-10,"25113,0"
2011-07-11,"22085,0"
2011-07-12,"19492,0"
2011-07-13,"23644,0"
2011-07-14,"25695,0"
2011-07-15,"21014,0"
2011-07-16,"20543,0"
2011-07-17,"21180,0"
2011-07-18,"21198,0"
2011-07-19,"21433,0"
2011-07-20,"21633,0"
2011-07-21,"21855,0"
2011-07-22,"21198,0"
2011-07-23,"19137,0"
2011-07-24,"20225,0"
2011-07-25,"23186,0"
2011-07-26,"20160,0"
2011-07-27,"20630,0"
2011-07-28,"21602,0"
2011-07-29,"19520,0"
2011-07-30,"17189,0"
2011-07-31,"21443,0"
2011-08-01,"20533,0"
2011-08-02,"18254,0"
2011-08-03,"14572,0"
2011-08-04,"15429,0"
2011-08-05,"18622,0"
2011-08-06,"17060,0"
2011-08-07,"17259,0"
2011-08-08,"17966,0"
2011-08-09,"20259,0"
2011-08-10,"16201,0"
2011-08-11,"14872,0"
2011-08-12,"13625,0"
2011-08-13,"16292,0"
2011-08-14,"18177,0"
2011-08-15,"15581,0"
2011-08-16,"17244,0"
2011-08-17,"16662,0"
2011-08-18,"17676,0"
2011-08-19,"18932,0"
2011-08-20,"18345,0"
2011-08-21,"19626,0"
2011-08-22,"21977,0"
2011-08-23,"19391,0"
2011-08-24,"18734,0"
2011-08-25,"19604,0"
2011-08-26,"17412,0"
2011-08-27,"16747,0"
2011-08-28,"15994,0"
2011-08-29,"16312,0"
2011-08-30,"14833,0"
2011-08-31,"14262,0"
2011-09-01,"13555,0"
2011-09-02,"13518,0"
2011-09-03,"12048,0"
2011-09-04,"14801,0"
2011-09-05,"14950,0"
2011-09-06,"15263,0"
2011-09-07,"13668,0"
2011-09-08,"12588,0"
2011-09-09,"13996,0"
2011-09-10,"11869,0"
2011-09-11,"12479,0"
2011-09-12,"13124,0"
2011-09-13,"12386,0"
2011-09-14,"12014,0"
2011-09-15,"12671,0"
2011-09-16,"11787,0"
2011-09-17,"10717,0"
2011-09-18,"11899,0"
2011-09-19,"12966,0"
2011-09-20,"18399,0"
2011-09-21,"13447,0"
2011-09-22,"14896,0"
2011-09-23,"17710,0"
2011-09-24,"16845,0"
2011-09-25,"17075,0"
2011-09-26,"15521,0"
2011-09-27,"16082,0"
2011-09-28,"11518,0"
2011-09-29,"10739,0"
2011-09-30,"10992,0"
2011-10-01,"10356,0"
2011-10-02,"9737,0"
2011-10-03,"11544,0"
2011-10-04,"11007,0"
2011-10-05,"11321,0"
2011-10-06,"11535,0"
2011-10-07,"11182,0"
2011-10-08,"10260,0"
2011-10-09,"10328,0"
2011-10-10,"11097,0"
2011-10-11,"11301,0"
2011-10-12,"11150,0"
2011-10-13,"9355,0"
2011-10-14,"11140,0"
2011-10-15,"10603,0"
2011-10-16,"9343,0"
2011-10-17,"11005,0"
2011-10-18,"9696,0"
2011-10-19,"9756,0"
2011-10-20,"9054,0"
2011-10-21,"9904,0"
2011-10-22,"9726,0"
2011-10-23,"10652,0"
2011-10-24,"11071,0"
2011-10-25,"10524,0"
2011-10-26,"9937,0"
2011-10-27,"9026,0"
2011-10-28,"9729,0"
2011-10-29,"10343,0"
2011-10-30,"9207,0"
2011-10-31,"9684,0"
2011-11-01,"10300,0"
2011-11-02,"10540,0"
2011-11-03,"10416,0"
2011-11-04,"12117,0"
2011-11-05,"10713,0"
2011-11-06,"9452,0"
2011-11-07,"10044,0"
2011-11-08,"10963,0"
2011-11-09,"11525,0"
2011-11-10,"11714,0"
2011-11-11,"9461,0"
2011-11-12,"9684,0"
2011-11-13,"9914,0"
2011-11-14,"10624,0"
2011-11-15,"11102,0"
2011-11-16,"10574,0"
2011-11-17,"9450,0"
2011-11-18,"9905,0"
2011-11-19,"7918,0"
