Date,indicators/reserve_risk
2019-03-18,"0,0016486205268245373"
2019-03-19,"0,0016552143769067071"
2019-03-20,"0,0016538598766639297"
2019-03-21,"0,0016547613183177168"
2019-03-22,"0,001641924327426903"
2019-03-23,"0,001639201139282234"
2019-03-24,"0,0016336812294370188"
2019-03-25,"0,0016208905063517533"
2019-03-26,"0,0016056441148435397"
2019-03-27,"0,0016414697314918647"
2019-03-28,"0,0016478657788487584"
2019-03-29,"0,0016482322313628112"
2019-03-30,"0,0016605018277504784"
2019-03-31,"0,0016515556512584927"
2019-04-01,"0,001669286780306029"
2019-04-02,"0,0018582700175367676"
2019-04-03,"0,002015808308050396"
2019-04-04,"0,001995338321838381"
2019-04-05,"0,0019961608150168217"
2019-04-06,"0,002017495084635816"
2019-04-07,"0,0020508991434488176"
2019-04-08,"0,00208632987311911"
2019-04-09,"0,0020743556645740056"
2019-04-10,"0,002091922046767422"
2019-04-11,"0,002034598802305614"
2019-04-12,"0,0019996165242731918"
2019-04-13,"0,0020124324356408413"
2019-04-14,"0,0020104058418725537"
2019-04-15,"0,002025286196993178"
2019-04-16,"0,0020137706502981693"
2019-04-17,"0,0020573476213092147"
2019-04-18,"0,002070502777525695"
2019-04-19,"0,002065246714706302"
2019-04-20,"0,002083104238707765"
2019-04-21,"0,0020702357948673773"
2019-04-22,"0,0020781109277007988"
2019-04-23,"0,0021599268932731546"
2019-04-24,"0,0021421055802917687"
2019-04-25,"0,0021178744312905663"
2019-04-26,"0,002043190176680289"
2019-04-27,"0,0020377224424095084"
2019-04-28,"0,0020429706552160445"
2019-04-29,"0,002032099467475949"
2019-04-30,"0,002037849220494706"
2019-05-01,"0,0020709504732058606"
2019-05-02,"0,0020970590288218426"
2019-05-03,"0,002193705587987417"
2019-05-04,"0,002212978404567046"
2019-05-05,"0,002212984731536834"
2019-05-06,"0,002186425596945243"
2019-05-07,"0,0022561219421147606"
2019-05-08,"0,002247561160014365"
2019-05-09,"0,002312865025979405"
2019-05-10,"0,0023961293653012358"
2019-05-11,"0,002573634911470105"
2019-05-12,"0,002699337739526335"
2019-05-13,"0,0027845838799118667"
2019-05-14,"0,0030059478718948997"
2019-05-15,"0,0030217910690436937"
2019-05-16,"0,003000875148211872"
2019-05-17,"0,0027354872364346436"
2019-05-18,"0,0027376337998334505"
2019-05-19,"0,0029493683675670336"
2019-05-20,"0,0029430682955821847"
2019-05-21,"0,002950053662407748"
2019-05-22,"0,002926542742673818"
2019-05-23,"0,0028549127712523725"
2019-05-24,"0,0029474088297039786"
2019-05-25,"0,002962764877196547"
2019-05-26,"0,002984773532393957"
2019-05-27,"0,00321550246664393"
2019-05-28,"0,003197362108826084"
2019-05-29,"0,003166571288070576"
2019-05-30,"0,003158344269901286"
2019-05-31,"0,003053375548104536"
2019-06-01,"0,003113400731829677"
2019-06-02,"0,0031500441571808454"
2019-06-03,"0,00310375508445998"
2019-06-04,"0,0028622446031396948"
2019-06-05,"0,002821403812080517"
2019-06-06,"0,002811601411979523"
2019-06-07,"0,0028673483340235255"
2019-06-08,"0,002866723385727098"
2019-06-09,"0,0028129854472834395"
2019-06-10,"0,002810999239480738"
2019-06-11,"0,0028335914936093664"
2019-06-12,"0,002874749453718138"
2019-06-13,"0,002914619888197333"
2019-06-14,"0,0029765768830302838"
2019-06-15,"0,003100862629707049"
2019-06-16,"0,0032236562799909927"
2019-06-17,"0,003267227344483023"
2019-06-18,"0,0032420769644419746"
2019-06-19,"0,0032301030023912025"
2019-06-20,"0,0032898509775914496"
2019-06-21,"0,0034432093738828917"
2019-06-22,"0,003758879015125305"
2019-06-23,"0,003765144392789146"
2019-06-24,"0,003786328764161794"
2019-06-25,"0,003935881087112398"
2019-06-26,"0,0043968180607387615"
2019-06-27,"0,004109828260149016"
2019-06-28,"0,004048076730824761"
2019-06-29,"0,004093970397445507"
2019-06-30,"0,003979866501635268"
2019-07-01,"0,003680042025840826"
2019-07-02,"0,0035341199175197395"
2019-07-03,"0,00387081954627169"
2019-07-04,"0,004005293302405143"
2019-07-05,"0,0037915905812088762"
2019-07-06,"0,0038620566643806117"
2019-07-07,"0,0038269215667483636"
2019-07-08,"0,0039771540249799444"
2019-07-09,"0,004214491229534826"
2019-07-10,"0,004251470357720717"
2019-07-11,"0,0039007214764223384"
2019-07-12,"0,003883915845624272"
2019-07-13,"0,0038309663832868774"
2019-07-14,"0,0036390430989907915"
2019-07-15,"0,003481925038371352"
2019-07-16,"0,003460141251183338"
2019-07-17,"0,0031909657812593524"
2019-07-18,"0,0033411400133987372"
2019-07-19,"0,0034755827219307782"
2019-07-20,"0,0035338836303735"
2019-07-21,"0,0035014205049880894"
2019-07-22,"0,003456114375389783"
2019-07-23,"0,0033274615861702407"
2019-07-24,"0,0032022317297226697"
2019-07-25,"0,003298255877478719"
2019-07-26,"0,0032182667565371177"
2019-07-27,"0,0031969597069976706"
2019-07-28,"0,0031156667541262285"
2019-07-29,"0,0031259850846424367"
2019-07-30,"0,003119242967723018"
2019-07-31,"0,0032130615030706543"
2019-08-01,"0,003281282362143678"
2019-08-02,"0,003404081732780116"
2019-08-03,"0,0034944404200546795"
2019-08-04,"0,003494706615478287"
2019-08-05,"0,003761687978649247"
2019-08-06,"0,0037877741911225508"
2019-08-07,"0,0037596432023856803"
2019-08-08,"0,0037820015441519085"
2019-08-09,"0,003781105297056897"
2019-08-10,"0,0037012154617685963"
2019-08-11,"0,0036256011641209534"
2019-08-12,"0,0036176264151015747"
2019-08-13,"0,003535303515438653"
2019-08-14,"0,003311207262152703"
2019-08-15,"0,0031713485333550377"
2019-08-16,"0,0032235117435952063"
2019-08-17,"0,0032365866950868375"
2019-08-18,"0,0032281860662307527"
2019-08-19,"0,0033188405497642966"
2019-08-20,"0,00335567828778559"
2019-08-21,"0,00318303748480739"
2019-08-22,"0,003127088566875866"
2019-08-23,"0,0031792331241846687"
2019-08-24,"0,003141717653471397"
2019-08-25,"0,003120599438084941"
2019-08-26,"0,0031853001325456752"
2019-08-27,"0,0031317986066888488"
2019-08-28,"0,0030877470373981844"
2019-08-29,"0,002921007404358744"
2019-08-30,"0,0029170297617231574"
2019-08-31,"0,002929597616758725"
2019-09-01,"0,0029292409747673116"
2019-09-02,"0,0030128433352097092"
2019-09-03,"0,0031782042332320543"
2019-09-04,"0,0031896696401710286"
2019-09-05,"0,0031830166388441064"
2019-09-06,"0,0032018677894237596"
2019-09-07,"0,003129287909170942"
2019-09-08,"0,003137092379361172"
2019-09-09,"0,003083123964484283"
2019-09-10,"0,0030526688479382666"
2019-09-11,"0,0030013501516788343"
2019-09-12,"0,0030374069690311963"
2019-09-13,"0,003054845292667437"
2019-09-14,"0,0030537697530133205"
2019-09-15,"0,0030450323598054884"
2019-09-16,"0,0030249343262399846"
2019-09-17,"0,003004612452632567"
2019-09-18,"0,0029920753994230635"
2019-09-19,"0,0029237280084238853"
2019-09-20,"0,002967897608063025"
2019-09-21,"0,0029271649853443694"
2019-09-22,"0,00290329732387553"
2019-09-23,"0,002871733897209851"
2019-09-24,"0,0027375605885169916"
2019-09-25,"0,0024463030102574407"
2019-09-26,"0,002389661940316155"
2019-09-27,"0,002323342060941006"
2019-09-28,"0,002354582195342029"
2019-09-29,"0,0023276363234857786"
2019-09-30,"0,002317425854396338"
2019-10-01,"0,0023912603086935352"
2019-10-02,"0,002362485667895452"
2019-10-03,"0,002353940106760853"
2019-10-04,"0,002328262033490994"
2019-10-05,"0,0023099013738737636"
2019-10-06,"0,002280996899174021"
2019-10-07,"0,0022871465124316755"
2019-10-08,"0,0023255057621583792"
2019-10-09,"0,0023546031242746503"
2019-10-10,"0,0024063174791311456"
2019-10-11,"0,0023657527371226325"
2019-10-12,"0,0023424138395195956"
2019-10-13,"0,002342495237072627"
2019-10-14,"0,0023289774977438096"
2019-10-15,"0,002313270667534554"
2019-10-16,"0,0022559345738058334"
2019-10-17,"0,002242223899720818"
2019-10-18,"0,0022175531208710915"
2019-10-19,"0,002214445636155979"
2019-10-20,"0,0022252726748729253"
2019-10-21,"0,0022748628069538005"
2019-10-22,"0,002266795329212173"
2019-10-23,"0,002147070605586519"
2019-10-24,"0,002059516794514788"
2019-10-25,"0,002163770908006436"
2019-10-26,"0,002545971056883126"
2019-10-27,"0,0025643465692111954"
2019-10-28,"0,00258290464379241"
2019-10-29,"0,002556011454034787"
2019-10-30,"0,0025060623060959557"
2019-10-31,"0,002495239487575857"
2019-11-01,"0,002486544387364977"
2019-11-02,"0,0025124776203832282"
2019-11-03,"0,0024953457529500985"
2019-11-04,"0,0024967056693165567"
2019-11-05,"0,0025141805732017404"
2019-11-06,"0,0025099685379692516"
2019-11-07,"0,0024835746911394357"
2019-11-08,"0,002412482334865204"
2019-11-09,"0,0023580742152079673"
2019-11-10,"0,0023748382930467594"
2019-11-11,"0,0023499854900082637"
2019-11-12,"0,0023293901917629325"
2019-11-13,"0,002331408702418485"
2019-11-14,"0,0023107214125549394"
2019-11-15,"0,002272298358188414"
2019-11-16,"0,0022503685041205214"
2019-11-17,"0,0022623940824743113"
2019-11-18,"0,002230248242947667"
2019-11-19,"0,002159026082312423"
2019-11-20,"0,0021309246605792456"
2019-11-21,"0,0020588506899309584"
2019-11-22,"0,0019277760604522968"
2019-11-23,"0,0018983100052532387"
2019-11-24,"0,0018875261930234811"
2019-11-25,"0,0018224444756488585"
2019-11-26,"0,0018712727556312672"
2019-11-27,"0,001896277541831158"
2019-11-28,"0,001966024365678698"
2019-11-29,"0,001975534157690532"
2019-11-30,"0,001992215331387732"
2019-12-01,"0,001908945380740154"
2019-12-02,"0,001893898610701648"
2019-12-03,"0,001892587120772336"
2019-12-04,"0,0018833505860242194"
2019-12-05,"0,0018940285618969767"
2019-12-06,"0,0019129995743056212"
2019-12-07,"0,001940569867161731"
2019-12-08,"0,0019350969198346725"
2019-12-09,"0,0019180696578877342"
2019-12-10,"0,0018771136307040432"
2019-12-11,"0,0018546667040803017"
2019-12-12,"0,001840279057718591"
2019-12-13,"0,0018486973336171216"
2019-12-14,"0,001832071347128357"
2019-12-15,"0,001809761519480032"
2019-12-16,"0,0017948795850089266"
2019-12-17,"0,0017349289560785722"
2019-12-18,"0,0017185154391012511"
2019-12-19,"0,0018146223628861362"
2019-12-20,"0,001817798493799692"
2019-12-21,"0,0018125745979142745"
2019-12-22,"0,0018286112355396858"
2019-12-23,"0,0018936071810672992"
2019-12-24,"0,0018494332610439165"
2019-12-25,"0,0018251112472817382"
2019-12-26,"0,0018213929863128615"
2019-12-27,"0,0018140417248096214"
2019-12-28,"0,0018322558831599786"
2019-12-29,"0,0018513801965867592"
2019-12-30,"0,0018333621414936263"
2019-12-31,"0,0018044573727157215"
2020-01-01,"0,0017927356065273816"
2020-01-02,"0,0017630534766340793"
2020-01-03,"0,0017939895315737808"
2020-01-04,"0,0018212450625706069"
2020-01-05,"0,0018492858092946513"
2020-01-06,"0,0018674671780545622"
2020-01-07,"0,0019565003944495736"
2020-01-08,"0,002029012324095892"
2020-01-09,"0,0019472050283649998"
2020-01-10,"0,001941323351691162"
2020-01-11,"0,0019865730206864787"
2020-01-12,"0,001987488540213278"
2020-01-13,"0,0019859750928666636"
2020-01-14,"0,002089296513430278"
2020-01-15,"0,002132062492346816"
2020-01-16,"0,0021095086218696686"
2020-01-17,"0,002147478200412607"
2020-01-18,"0,0021547894973515747"
2020-01-19,"0,0021419570032469894"
2020-01-20,"0,002091472964708833"
2020-01-21,"0,0020874759448141493"
2020-01-22,"0,0020908570708304012"
2020-01-23,"0,0020352631838820704"
2020-01-24,"0,002015910770663506"
2020-01-25,"0,001999072255915495"
2020-01-26,"0,002021803570999857"
2020-01-27,"0,0020856192699732065"
2020-01-28,"0,0021548569648788744"
2020-01-29,"0,002221158442437912"
2020-01-30,"0,0022275354664379535"
2020-01-31,"0,0022186264589422636"
2020-02-01,"0,0022202674106391656"
2020-02-02,"0,002217751592627874"
2020-02-03,"0,002205104983653836"
2020-02-04,"0,0021720227874051303"
2020-02-05,"0,0022106674977422896"
2020-02-06,"0,0022734817173807706"
2020-02-07,"0,002291389257717979"
2020-02-08,"0,00229182133142311"
2020-02-09,"0,002348343290136394"
2020-02-10,"0,002313869512679625"
2020-02-11,"0,0023103681104749327"
2020-02-12,"0,0023973320098337678"
2020-02-13,"0,002382868802770524"
2020-02-14,"0,0023728455817106763"
2020-02-15,"0,0023465670159856142"
2020-02-16,"0,002289247465513785"
2020-02-17,"0,0022429716555870467"
2020-02-18,"0,0022618852824145925"
2020-02-19,"0,0023202175308485065"
2020-02-20,"0,0022041602310963458"
2020-02-21,"0,0022183654706626607"
2020-02-22,"0,0022102988597097633"
2020-02-23,"0,002248526231920494"
2020-02-24,"0,0022233326243088513"
2020-02-25,"0,0021681102107211545"
2020-02-26,"0,002064864419338022"
2020-02-27,"0,002001664291711208"
2020-02-28,"0,001977676601992908"
2020-02-29,"0,0019727665575292467"
2020-03-01,"0,0019449099077277533"
2020-03-02,"0,001978990308770358"
2020-03-03,"0,001990041122281031"
2020-03-04,"0,0019812293664928163"
2020-03-05,"0,0020338140907651377"
2020-03-06,"0,002049476528295847"
2020-03-07,"0,002038514591962848"
2020-03-08,"0,0019325698425117328"
2020-03-09,"0,0017737205787570491"
2020-03-10,"0,0017835827059126212"
2020-03-11,"0,0017603385514321011"
2020-03-12,"0,0015040280370060208"
2020-03-13,"0,001183004138076139"
2020-03-14,"0,0012117578432469522"
2020-03-15,"0,001190682035522208"
2020-03-16,"0,0011217772367923006"
2020-03-17,"0,0011640671948703128"
2020-03-18,"0,0011633715890483338"
2020-03-19,"0,0012691301360670685"
2020-03-20,"0,0014086168285814453"
2020-03-21,"0,0013747649568866403"
2020-03-22,"0,0013669693664418196"
2020-03-23,"0,0013527428230063034"
2020-03-24,"0,0014723800347491976"
2020-03-25,"0,0014786206148161066"
2020-03-26,"0,0014783802668997092"
2020-03-27,"0,0014827053561512998"
2020-03-28,"0,0013813919615317941"
2020-03-29,"0,0013566241015626262"
2020-03-30,"0,001382598043266306"
2020-03-31,"0,0014250883536067306"
2020-04-01,"0,0013940132420719618"
2020-04-02,"0,001479402039835307"
2020-04-03,"0,0015012765545127417"
2020-04-04,"0,0014902381604249403"
2020-04-05,"0,0014940520641249782"
2020-04-06,"0,0015513887347933671"
2020-04-07,"0,0016022574100776968"
2020-04-08,"0,0015943460995879843"
2020-04-09,"0,001594785051975194"
2020-04-10,"0,0015247067729327766"
2020-04-11,"0,0014966997063530151"
2020-04-12,"0,0015116516703252965"
2020-04-13,"0,0014698879496133402"
2020-04-14,"0,0014959032983917777"
2020-04-15,"0,0014771807910054697"
2020-04-16,"0,001498271099308027"
2020-04-17,"0,001538851602138264"
2020-04-18,"0,0015548715554922028"
2020-04-19,"0,001562117139784098"
2020-04-20,"0,0015321619132712678"
2020-04-21,"0,0014862071483754207"
2020-04-22,"0,00151108326955246"
2020-04-23,"0,0015627728949216154"
2020-04-24,"0,0016219295898444353"
2020-04-25,"0,001625483764265349"
2020-04-26,"0,0016341220949440188"
2020-04-27,"0,0016569447477576917"
2020-04-28,"0,0016617153858729508"
2020-04-29,"0,0017587469154385009"
2020-04-30,"0,0019020844047656815"
2020-05-01,"0,0018780981178382035"
2020-05-02,"0,00189305267522703"
2020-05-03,"0,0019107852570367232"
2020-05-04,"0,0018660556457242065"
2020-05-05,"0,0018927735365115897"
2020-05-06,"0,0019398782269526682"
2020-05-07,"0,001996218192437021"
2020-05-08,"0,0020902055227429374"
2020-05-09,"0,002047915099095163"
2020-05-10,"0,0018284599183169723"
2020-05-11,"0,0018282992375541758"
2020-05-12,"0,0018386153612522213"
2020-05-13,"0,0018873181324932042"
2020-05-14,"0,0019916884190778767"
2020-05-15,"0,0019866843280375228"
2020-05-16,"0,0019591472844499853"
2020-05-17,"0,002000879909966327"
2020-05-18,"0,0020185820134368997"
2020-05-19,"0,002005540342101971"
2020-05-20,"0,0020020024836996846"
2020-05-21,"0,0019220666737541278"
2020-05-22,"0,0018865494804769717"
2020-05-23,"0,0018991823916552776"
2020-05-24,"0,0018808872559615132"
2020-05-25,"0,0018149096232427575"
2020-05-26,"0,0018207620121662642"
2020-05-27,"0,0018522365830683702"
2020-05-28,"0,0019077657367281978"
2020-05-29,"0,0019353249906981392"
2020-05-30,"0,001944344452635196"
2020-05-31,"0,0019497463404643315"
2020-06-01,"0,0019508748632077748"
2020-06-02,"0,002011500091946102"
2020-06-03,"0,0019425025694865452"
2020-06-04,"0,0019681985695724578"
2020-06-05,"0,001975452855165797"
2020-06-06,"0,001950768929355438"
2020-06-07,"0,0019453661831358385"
2020-06-08,"0,0019619608988115747"
2020-06-09,"0,0019578446684532123"
2020-06-10,"0,00196927403708979"
2020-06-11,"0,0019421609600508776"
2020-06-12,"0,0018924249364171146"
2020-06-13,"0,0018933858010834904"
2020-06-14,"0,0018870063170664463"
2020-06-15,"0,0018526117892740531"
2020-06-16,"0,0018960552103710958"
2020-06-17,"0,001886300419892495"
2020-06-18,"0,0018752422933168906"
2020-06-19,"0,0018578973580528108"
2020-06-20,"0,001846481893101573"
2020-06-21,"0,0018541915106080073"
2020-06-22,"0,0018710562930016727"
2020-06-23,"0,0019021315119809"
2020-06-24,"0,0018696790192030347"
2020-06-25,"0,0018217793977236497"
2020-06-26,"0,0018121797705959292"
2020-06-27,"0,0017964885916019195"
2020-06-28,"0,001784039934839156"
2020-06-29,"0,0017907170083170472"
2020-06-30,"0,0017939400801131186"
2020-07-01,"0,001799345003746885"
2020-07-02,"0,001795473604679639"
2020-07-03,"0,001777853959810097"
2020-07-04,"0,0017721487816703754"
2020-07-05,"0,0017650399586237198"
2020-07-06,"0,001790046024072401"
2020-07-07,"0,001801323040741534"
2020-07-08,"0,0018121775130638422"
2020-07-09,"0,0018096037790739329"
2020-07-10,"0,0017824836252232305"
2020-07-11,"0,0017845305245227556"
2020-07-12,"0,0017864292945269395"
2020-07-13,"0,0017852673532896155"
2020-07-14,"0,0017744255701514294"
2020-07-15,"0,0017720315084085217"
2020-07-16,"0,0017558390924054027"
2020-07-17,"0,0017513318565337448"
2020-07-18,"0,0017536425279685295"
2020-07-19,"0,0017483813756538843"
2020-07-20,"0,001750764815990121"
2020-07-21,"0,0017733704783306793"
2020-07-22,"0,0017840587637730592"
2020-07-23,"0,001813004101182959"
2020-07-24,"0,00181321715091073"
2020-07-25,"0,0018222570538892569"
2020-07-26,"0,0018587491765160238"
2020-07-27,"0,001967973066671497"
2020-07-28,"0,0020722919779716706"
2020-07-29,"0,002090143343257728"
2020-07-30,"0,0020764472715455755"
2020-07-31,"0,002102239545350947"
2020-08-01,"0,002171095458332882"
2020-08-02,"0,0021200192996413377"
2020-08-03,"0,0021016812922749323"
2020-08-04,"0,0021028314779763116"
2020-08-05,"0,002140268054176027"
2020-08-06,"0,0021903871073779596"
2020-08-07,"0,002180545598058796"
2020-08-08,"0,0021710665320530853"
2020-08-09,"0,00216654827729487"
2020-08-10,"0,002203738359133532"
2020-08-11,"0,0021547209651757797"
2020-08-12,"0,002119937608552809"
2020-08-13,"0,002133081252208556"
2020-08-14,"0,0021665322572793585"
2020-08-15,"0,0021833790931521115"
2020-08-16,"0,0021772515872379807"
2020-08-17,"0,0022066146741673677"
2020-08-18,"0,0022295814549896003"
2020-08-19,"0,002163543404712399"
2020-08-20,"0,0021574732211792165"
2020-08-21,"0,002147340281083378"
2020-08-22,"0,0021104664546999622"
2020-08-23,"0,002117269533090134"
2020-08-24,"0,0021326255593428216"
2020-08-25,"0,0020947327629489876"
2020-08-26,"0,0020699042793432053"
2020-08-27,"0,002057845220494439"
2020-08-28,"0,002070363442167015"
2020-08-29,"0,002080067925325118"
2020-08-30,"0,0020957430735446497"
2020-08-31,"0,0021059056853438693"
2020-09-01,"0,0021360347876502113"
2020-09-02,"0,002081443390225453"
2020-09-03,"0,001984636753256344"
2020-09-04,"0,0018670282241379605"
2020-09-05,"0,001843423697797431"
2020-09-06,"0,0018272832865271987"
2020-09-07,"0,001817136740422037"
2020-09-08,"0,0018130007020328682"
2020-09-09,"0,001817538845069743"
2020-09-10,"0,0018419320691534262"
2020-09-11,"0,0018341655071959248"
2020-09-12,"0,0018443944239129662"
2020-09-13,"0,0018462973509162"
2020-09-14,"0,001867024481049454"
2020-09-15,"0,0019085065251091202"
2020-09-16,"0,0019273808401247946"
2020-09-17,"0,0019242954389004391"
2020-09-18,"0,0019286004585671404"
2020-09-19,"0,0019409976852825586"
2020-09-20,"0,0019222935156895345"
2020-09-21,"0,0018784107416105734"
2020-09-22,"0,0018392610674662628"
2020-09-23,"0,0018304917592428913"
2020-09-24,"0,001830011432738672"
2020-09-25,"0,0018686451702105875"
2020-09-26,"0,0018746896594429247"
2020-09-27,"0,001872190471102052"
2020-09-28,"0,001898444376016617"
2020-09-29,"0,001870579340393901"
2020-09-30,"0,001871213425911778"
2020-10-01,"0,00187110656569892"
2020-10-02,"0,0018283733255327738"
2020-10-03,"0,001828885418100309"
2020-10-04,"0,0018360387257701533"
2020-10-05,"0,0018515270319266854"
2020-10-06,"0,0018479572785886818"
2020-10-07,"0,0018317994044759775"
2020-10-08,"0,0018496519033180637"
2020-10-09,"0,0018905211808058979"
2020-10-10,"0,0019471766025538526"
2020-10-11,"0,0019499576719166146"
2020-10-12,"0,0019616822610007056"
2020-10-13,"0,001960184091001649"
2020-10-14,"0,001949621822813264"
2020-10-15,"0,0019486339889775214"
2020-10-16,"0,00193774318565641"
2020-10-17,"0,0019310493394230936"
2020-10-18,"0,0019420230919486262"
2020-10-19,"0,001964930139832105"
2020-10-20,"0,002007144759492256"
2020-10-21,"0,002106744384843623"
2020-10-22,"0,0021848562169428545"
2020-10-23,"0,002182103743468429"
2020-10-24,"0,0021939451225494403"
2020-10-25,"0,002196269564553891"
2020-10-26,"0,0021956247259976866"
2020-10-27,"0,0022411351199326116"
2020-10-28,"0,0022515963395197012"
2020-10-29,"0,0022278747332834053"
2020-10-30,"0,0022422392004471485"
2020-10-31,"0,0022890267579950344"
2020-11-01,"0,00229048936738247"
2020-11-02,"0,0022583188179419373"
2020-11-03,"0,002258491569672996"
2020-11-04,"0,0023029184445296385"
2020-11-05,"0,0024369189001245085"
2020-11-06,"0,002574194349782715"
2020-11-07,"0,0025336984412760205"
2020-11-08,"0,0025063634619782037"
2020-11-09,"0,002532905474786452"
2020-11-10,"0,0025212833567053463"
2020-11-11,"0,002561093683177155"
2020-11-12,"0,002611953289188366"
2020-11-13,"0,0026695166398610507"
2020-11-14,"0,0026235774133462"
2020-11-15,"0,0026154985698502503"
2020-11-16,"0,0026729955002549183"
2020-11-17,"0,0027849227237008124"
2020-11-18,"0,002912730028904716"
2020-11-19,"0,0029024954926336515"
2020-11-20,"0,002976961688395099"
2020-11-21,"0,0030330839792244036"
2020-11-22,"0,002981905374216104"
2020-11-23,"0,0029821526079757657"
2020-11-24,"0,003042720343978053"
2020-11-25,"0,003072953548304275"
2020-11-26,"0,0028098726796406885"
2020-11-27,"0,002742314839162311"
2020-11-28,"0,00278889082810115"
2020-11-29,"0,0028947779199776395"
2020-11-30,"0,003033475533881709"
2020-12-01,"0,003092704367531624"
2020-12-02,"0,0030398836185691223"
2020-12-03,"0,003089681810682947"
2020-12-04,"0,003062772038939216"
2020-12-05,"0,003040156695057477"
2020-12-06,"0,0030624414340339715"
2020-12-07,"0,003067887277562918"
2020-12-08,"0,0030242460878628225"
2020-12-09,"0,0029154847301729654"
2020-12-10,"0,00291877663298819"
2020-12-11,"0,0028602125603240753"
2020-12-12,"0,0029418711351887118"
2020-12-13,"0,003040422589955843"
2020-12-14,"0,003046921784618032"
2020-12-15,"0,0030737091959385362"
2020-12-16,"0,0031849963492030764"
2020-12-17,"0,0035838823544802507"
2020-12-18,"0,0036269138816920326"
2020-12-19,"0,0036989904636337313"
2020-12-20,"0,003733619650566477"
2020-12-21,"0,003676305635579371"
2020-12-22,"0,0036493499699326104"
2020-12-23,"0,003717958215555367"
2020-12-24,"0,003665802631209231"
