Date,market/price_usd_close
2010-10-05,"0,0614"
2010-10-06,"0,06297666666666668"
2010-10-07,"0,067"
2010-10-08,"0,084925"
2010-10-09,"0,0938"
2010-10-10,"0,0965"
2010-10-11,"0,095"
2010-10-12,"0,0949"
2010-10-13,"0,105"
2010-10-14,"0,102"
2010-10-15,"0,105"
2010-10-16,"0,101"
2010-10-17,"0,102"
2010-10-18,"0,1024"
2010-10-19,"0,09715"
2010-10-20,"0,099"
2010-10-21,"0,107"
2010-10-22,"0,106"
2010-10-23,"0,104995"
2010-10-24,"0,11501"
2010-10-25,"0,132"
2010-10-26,"0,1503"
2010-10-27,"0,1877"
2010-10-28,"0,1731"
2010-10-29,"0,19"
2010-10-30,"0,1989"
2010-10-31,"0,1925"
2010-11-01,"0,1955"
2010-11-02,"0,1938"
2010-11-03,"0,1931"
2010-11-04,"0,23"
2010-11-05,"0,2639"
2010-11-06,"0,38"
2010-11-07,"0,34"
2010-11-08,"0,243"
2010-11-09,"0,21"
2010-11-10,"0,2362"
2010-11-11,"0,2231"
2010-11-12,"0,2682"
2010-11-13,"0,276"
2010-11-14,"0,27904"
2010-11-15,"0,2682"
2010-11-16,"0,225"
2010-11-17,"0,24736666666666665"
2010-11-18,"0,2678"
2010-11-19,"0,2752"
2010-11-20,"0,283955"
2010-11-21,"0,27675"
2010-11-22,"0,2843"
2010-11-23,"0,28295"
2010-11-24,"0,28299"
2010-11-25,"0,28"
2010-11-26,"0,2844"
2010-11-27,"0,28300000000000003"
2010-11-28,"0,2710819672131145"
2010-11-29,"0,23305"
2010-11-30,"0,2082"
2010-12-01,"0,2275"
2010-12-02,"0,255"
2010-12-03,"0,25105"
2010-12-04,"0,206"
2010-12-05,"0,195"
2010-12-06,"0,204"
2010-12-07,"0,2366"
2010-12-08,"0,2388"
2010-12-09,"0,192105"
2010-12-10,"0,20385"
2010-12-11,"0,228"
2010-12-12,"0,22"
2010-12-13,"0,2299"
2010-12-14,"0,24669"
2010-12-15,"0,24"
2010-12-16,"0,24996"
2010-12-17,"0,24"
2010-12-18,"0,241"
2010-12-19,"0,2401"
2010-12-20,"0,267"
2010-12-21,"0,24"
2010-12-22,"0,25"
2010-12-23,"0,24875250000000002"
2010-12-24,"0,248"
2010-12-25,"0,2499"
2010-12-26,"0,265"
2010-12-27,"0,265"
2010-12-28,"0,281"
2010-12-29,"0,2998"
2010-12-30,"0,3"
2010-12-31,"0,3"
2011-01-01,"0,3"
2011-01-02,"0,29997"
2011-01-03,"0,295"
2011-01-04,"0,29895"
2011-01-05,"0,29892"
2011-01-06,"0,298"
2011-01-07,"0,32"
2011-01-08,"0,3229"
2011-01-09,"0,32299999999999995"
2011-01-10,"0,32659"
2011-01-11,"0,32659"
2011-01-12,"0,3188"
2011-01-13,"0,3176"
2011-01-14,"0,4"
2011-01-15,"0,386"
2011-01-16,"0,38679"
2011-01-17,"0,3495"
2011-01-18,"0,31299"
2011-01-19,"0,31299"
2011-01-20,"0,39"
2011-01-21,"0,419905"
2011-01-22,"0,44399"
2011-01-23,"0,4424"
2011-01-24,"0,4199"
2011-01-25,"0,41"
2011-01-26,"0,41367"
2011-01-27,"0,4212"
2011-01-28,"0,446"
2011-01-29,"0,439"
2011-01-30,"0,47985"
2011-01-31,"0,5501"
2011-02-01,"0,70773"
2011-02-02,"0,716"
2011-02-03,"0,69639"
2011-02-04,"0,8109999999999999"
2011-02-05,"0,90735"
2011-02-06,"0,8968"
2011-02-07,"0,89"
2011-02-08,"0,918"
2011-02-09,"1,084495"
2011-02-10,"0,9751549999999999"
2011-02-11,"1,0700049999999999"
2011-02-12,"1,0799"
2011-02-13,"1,05"
2011-02-14,"1,0753366666666668"
2011-02-15,"1,05"
2011-02-16,"1,028624"
2011-02-17,"1,04"
2011-02-18,"0,8989"
2011-02-19,"0,94898"
2011-02-20,"0,85"
2011-02-21,"0,8345"
2011-02-22,"0,87023"
2011-02-23,"0,9"
2011-02-24,"0,993715"
2011-02-25,"0,9111"
2011-02-26,"0,958"
2011-02-27,"0,89"
2011-02-28,"0,8701"
2011-03-01,"0,92022"
2011-03-02,"0,9399"
2011-03-03,"0,93909"
2011-03-04,"0,9012"
2011-03-05,"0,9103"
2011-03-06,"0,8866299999999999"
2011-03-07,"0,88502"
2011-03-08,"0,8699899999999999"
2011-03-09,"0,86449"
2011-03-10,"0,9329"
2011-03-11,"0,88"
2011-03-12,"0,918"
2011-03-13,"0,89249"
2011-03-14,"0,8949"
2011-03-15,"0,8711200000000001"
2011-03-16,"0,8599899999999999"
2011-03-17,"0,82542"
2011-03-18,"0,81648"
2011-03-19,"0,765"
2011-03-20,"0,7410800000000001"
2011-03-21,"0,75897"
2011-03-22,"0,80901"
2011-03-23,"0,8497100000000001"
2011-03-24,"0,8668799999999999"
2011-03-25,"0,8837700000000001"
2011-03-26,"0,8552"
2011-03-27,"0,8275399999999999"
2011-03-28,"0,79898"
2011-03-29,"0,7925"
2011-03-30,"0,7897"
2011-03-31,"0,78461"
2011-04-01,"0,7741100000000001"
2011-04-02,"0,78199"
2011-04-03,"0,779"
2011-04-04,"0,68"
2011-04-05,"0,71"
2011-04-06,"0,74"
2011-04-07,"0,7538"
2011-04-08,"0,7499899999999999"
2011-04-09,"0,746584"
2011-04-10,"0,7369"
2011-04-11,"0,77"
2011-04-12,"0,86"
2011-04-13,"0,93115"
2011-04-14,"0,99936"
2011-04-15,"0,9869040000000002"
2011-04-16,"1,0499"
2011-04-17,"1,13057"
2011-04-18,"1,16199"
2011-04-19,"1,1965"
2011-04-20,"1,1421"
2011-04-21,"1,208"
2011-04-22,"1,40901"
2011-04-23,"1,665325"
2011-04-24,"1,63011"
2011-04-25,"1,57623"
2011-04-26,"1,7949"
2011-04-27,"1,9"
2011-04-28,"2,2105900000000003"
2011-04-29,"2,88"
2011-04-30,"3,5"
2011-05-01,"3,03311"
2011-05-02,"3,2"
2011-05-03,"3,3975"
2011-05-04,"3,4060900000000003"
2011-05-05,"3,333"
2011-05-06,"3,452"
2011-05-07,"3,641"
2011-05-08,"3,86585"
2011-05-09,"3,8"
2011-05-10,"5,805"
2011-05-11,"5,5"
2011-05-12,"6,363463333333333"
2011-05-13,"8,193999999999999"
2011-05-14,"7,026584285714287"
2011-05-15,"6,988455"
2011-05-16,"8,0"
2011-05-17,"7,20995"
2011-05-18,"6,8849912500000015"
2011-05-19,"6,88955"
2011-05-20,"5,5903616666666665"
2011-05-21,"6,132744285714287"
2011-05-22,"6,736269999999999"
2011-05-23,"7,106383999999999"
2011-05-24,"7,42"
2011-05-25,"8,409413571428571"
2011-05-26,"8,77355"
2011-05-27,"8,5002"
2011-05-28,"8,3001"
2011-05-29,"8,4299"
2011-05-30,"8,800025000000002"
2011-05-31,"8,715455"
2011-06-01,"9,607497500000001"
2011-06-02,"10,643019999999998"
2011-06-03,"14,317785714285714"
2011-06-04,"18,64759333333334"
2011-06-05,"16,675"
2011-06-06,"18,37141428571429"
2011-06-07,"23,396988372093016"
2011-06-08,"29,64085384615385"
2011-06-09,"28,9407"
2011-06-10,"23,86174117647059"
2011-06-11,"14,651199999999998"
2011-06-12,"18,71959"
2011-06-13,"19,409272222222214"
2011-06-14,"19,32056428571429"
2011-06-15,"19,49"
2011-06-16,"17,363817999999995"
2011-06-17,"15,834064285714286"
2011-06-18,"16,876666666666665"
2011-06-19,"17,405467272497287"
2011-06-20,"17,4795582704942"
2011-06-21,"17,850482972780885"
2011-06-22,"17,906287114865226"
2011-06-23,"18,16839759701135"
2011-06-24,"18,585396059959713"
2011-06-25,"17,943275642315022"
2011-06-26,"16,366438571428574"
2011-06-27,"16,750066666666665"
2011-06-28,"16,943002500000002"
2011-06-29,"16,899833333333333"
2011-06-30,"16,153598125000002"
2011-07-01,"15,363328181818185"
2011-07-02,"15,4"
2011-07-03,"15,440396666666668"
2011-07-04,"13,820056"
2011-07-05,"12,886805625"
2011-07-06,"14,767071111111115"
2011-07-07,"14,770078461538462"
2011-07-08,"14,313770000000002"
2011-07-09,"14,3775"
2011-07-10,"14,74739"
2011-07-11,"14,210998421052633"
2011-07-12,"14,01648166666667"
2011-07-13,"13,954294285714285"
2011-07-14,"13,997809"
2011-07-15,"13,81"
2011-07-16,"13,719048571428573"
2011-07-17,"13,167918750000005"
2011-07-18,"13,423071481481482"
2011-07-19,"13,84199375"
2011-07-20,"13,693134848484846"
2011-07-21,"13,612104"
2011-07-22,"13,69542"
2011-07-23,"13,68"
2011-07-24,"13,98001"
2011-07-25,"14,0026"
2011-07-26,"13,88117"
2011-07-27,"13,9076"
2011-07-28,"13,481906666666667"
2011-07-29,"13,514396363636365"
2011-07-30,"13,53281315789474"
2011-07-31,"13,379893333333333"
2011-08-01,"13,095602000000005"
2011-08-02,"12,060019"
2011-08-03,"9,26005"
2011-08-04,"10,743663333333332"
2011-08-05,"9,7726675"
2011-08-06,"6,511275454545455"
2011-08-07,"8,166288292682923"
2011-08-08,"7,8298549999999985"
2011-08-09,"9,74886068965517"
2011-08-10,"10,01468625"
2011-08-11,"9,45624"
2011-08-12,"9,460339999999999"
2011-08-13,"10,123339655172405"
2011-08-14,"10,744264615384619"
2011-08-15,"11,138136"
2011-08-16,"10,958955"
2011-08-17,"10,993066666666667"
2011-08-18,"10,847017692307693"
2011-08-19,"11,65"
2011-08-20,"11,450997999999998"
2011-08-21,"11,323212000000002"
2011-08-22,"10,940764736842107"
2011-08-23,"10,927407"
2011-08-24,"10,8506"
2011-08-25,"9,684139710144926"
2011-08-26,"8,179189444444445"
2011-08-27,"8,5902"
2011-08-28,"9,078464285714286"
2011-08-29,"8,96809375"
2011-08-30,"8,795466000000001"
2011-08-31,"8,22353625"
2011-09-01,"8,228883750000001"
2011-09-02,"8,62278"
2011-09-03,"8,479"
2011-09-04,"8,17871357142857"
2011-09-05,"7,629207142857145"
2011-09-06,"6,864676666666665"
2011-09-07,"7,186077777777778"
2011-09-08,"6,5331220000000005"
2011-09-09,"5,05558"
2011-09-10,"4,764342000000001"
2011-09-11,"5,914224166666667"
2011-09-12,"6,061434285714286"
2011-09-13,"5,8"
2011-09-14,"5,619543333333333"
2011-09-15,"4,805915714285715"
2011-09-16,"4,811"
2011-09-17,"4,7647"
2011-09-18,"5,2382333333333335"
2011-09-19,"5,462770769230769"
2011-09-20,"6,114797272727272"
2011-09-21,"5,660935625"
2011-09-22,"5,473564"
2011-09-23,"5,557576363636364"
2011-09-24,"5,4715266666666675"
2011-09-25,"5,331829999999999"
2011-09-26,"4,86916"
2011-09-27,"4,709366666666667"
2011-09-28,"4,7093475"
2011-09-29,"4,7846224999999984"
2011-09-30,"5,149056666666667"
2011-10-01,"5,0181025"
2011-10-02,"5,02701"
2011-10-03,"5,02401"
2011-10-04,"4,96"
2011-10-05,"4,879936666666667"
2011-10-06,"4,734425"
2011-10-07,"4,2728"
2011-10-08,"4,00587"
2011-10-09,"4,10288"
2011-10-10,"4,086946666666667"
2011-10-11,"3,9591533333333335"
2011-10-12,"4,15"
2011-10-13,"4,04615"
2011-10-14,"3,98794"
2011-10-15,"3,848035"
2011-10-16,"3,5723744444444443"
2011-10-17,"2,5544640000000003"
2011-10-18,"2,409323333333333"
2011-10-19,"2,2622557142857147"
2011-10-20,"2,348005"
2011-10-21,"2,562545"
2011-10-22,"3,138733333333333"
2011-10-23,"3,16469030083056"
2011-10-24,"2,538475833333333"
2011-10-25,"2,773611666666667"
2011-10-26,"2,7730099999999998"
2011-10-27,"3,0401142105263164"
2011-10-28,"3,185198"
2011-10-29,"3,56826"
2011-10-30,"3,2624975"
2011-10-31,"3,243748333333333"
2011-11-01,"3,1637619999999997"
2011-11-02,"3,253693333333333"
2011-11-03,"3,1555"
2011-11-04,"3,05545"
2011-11-05,"2,972505"
2011-11-06,"2,959772"
2011-11-07,"3,0061166666666668"
2011-11-08,"3,0456833333333333"
2011-11-09,"2,9482128571428565"
2011-11-10,"2,8477188461538465"
2011-11-11,"3,0735269230769235"
2011-11-12,"3,03099"
2011-11-13,"2,99599"
2011-11-14,"2,1422394871794865"
2011-11-15,"2,324486197288458"
2011-11-16,"2,567874444444445"
2011-11-17,"2,25"
2011-11-18,"2,0510271428571434"
2011-11-19,"2,1994325"
2011-11-20,"2,1998700000000007"
2011-11-21,"2,28936"
2011-11-22,"2,326955"
2011-11-23,"2,332055"
2011-11-24,"2,427627826086956"
2011-11-25,"2,493312857142857"
2011-11-26,"2,47003"
2011-11-27,"2,4769754545454545"
2011-11-28,"2,5472952941176468"
2011-11-29,"2,750195"
2011-11-30,"2,9443099999999998"
2011-12-01,"3,068399583333333"
2011-12-02,"3,1109315384615384"
2011-12-03,"2,7837090243902427"
2011-12-04,"2,8280966666666667"
2011-12-05,"2,85107"
2011-12-06,"3,0335100000000006"
2011-12-07,"2,9737285714285715"
2011-12-08,"2,988714000000001"
2011-12-09,"2,962285"
2011-12-10,"3,05437625"
2011-12-11,"3,25089125"
2011-12-12,"3,1458730000000004"
2011-12-13,"3,2499"
2011-12-14,"3,147667777777777"
2011-12-15,"3,201991666666667"
2011-12-16,"3,206595"
2011-12-17,"3,2000233333333328"
2011-12-18,"3,192505"
2011-12-19,"3,5238750000000003"
2011-12-20,"3,981072424242424"
2011-12-21,"3,8821"
2011-12-22,"3,908236249999999"
2011-12-23,"3,94678"
2011-12-24,"3,94"
2011-12-25,"4,225"
2011-12-26,"4,011599411764705"
2011-12-27,"4,107745"
2011-12-28,"4,183901479291041"
2011-12-29,"4,166566666666666"
2011-12-30,"4,2478428571428575"
2011-12-31,"4,721629090909091"
2012-01-01,"5,27839909090909"
2012-01-02,"5,21678"
2012-01-03,"4,883427777777778"
2012-01-04,"5,58749"
2012-01-05,"6,982924814814817"
2012-01-06,"6,696863333333334"
2012-01-07,"6,811656666666668"
2012-01-08,"7,13009076923077"
2012-01-09,"6,3162949999999976"
2012-01-10,"6,449687599999999"
2012-01-11,"6,899966666666668"
2012-01-12,"6,797846666666668"
2012-01-13,"6,413502074303406"
2012-01-14,"6,750014999999999"
2012-01-15,"7,0275609090909095"
2012-01-16,"6,648461904761903"
2012-01-17,"5,56730760869565"
2012-01-18,"5,9170500000000015"
2012-01-19,"6,3543171428571465"
2012-01-20,"6,37286"
2012-01-21,"6,165864"
2012-01-22,"6,3065940000000005"
2012-01-23,"6,343111578947367"
2012-01-24,"6,2675833333333335"
2012-01-25,"5,795209444444442"
2012-01-26,"5,335037058823528"
2012-01-27,"5,288307142857144"
2012-01-28,"5,630534444444443"
2012-01-29,"5,38777"
2012-01-30,"5,490466666666666"
2012-01-31,"5,4956314285714285"
2012-02-01,"6,07439125"
2012-02-02,"6,100066666666666"
2012-02-03,"5,95465"
2012-02-04,"5,872845"
2012-02-05,"5,684396666666667"
2012-02-06,"5,48982"
2012-02-07,"5,633037777777778"
2012-02-08,"5,59998"
2012-02-09,"5,839615431034474"
2012-02-10,"5,9169264"
2012-02-11,"5,6005"
2012-02-12,"5,51468"
2012-02-13,"5,2851921875"
2012-02-14,"4,433381818181816"
2012-02-15,"4,271745454545455"
2012-02-16,"4,26945"
2012-02-17,"4,39621"
2012-02-18,"4,2372890909090914"
2012-02-19,"4,3784025"
2012-02-20,"4,3729900000000015"
2012-02-21,"4,3025400000000005"
2012-02-22,"4,446645833333334"
2012-02-23,"5,019525199999999"
2012-02-24,"5,02920125"
2012-02-25,"4,7802454545454545"
2012-02-26,"4,9259825"
2012-02-27,"4,959988"
2012-02-28,"4,862755"
2012-02-29,"4,860007083333335"
2012-03-01,"4,92133"
2012-03-02,"4,71674142857143"
2012-03-03,"4,617961428571427"
2012-03-04,"4,825593333333333"
2012-03-05,"4,978101428571429"
2012-03-06,"4,9941958333333325"
2012-03-07,"4,922407499999999"
2012-03-08,"4,93016"
2012-03-09,"4,862108"
2012-03-10,"4,46"
2012-03-11,"4,882311538461538"
2012-03-12,"4,903366666666667"
2012-03-13,"5,274977999999999"
2012-03-14,"5,386665000000002"
2012-03-15,"5,197815"
2012-03-16,"5,34374"
2012-03-17,"5,180602500000001"
2012-03-18,"5,279683333333334"
2012-03-19,"4,6945440000000005"
2012-03-20,"4,8374558333333315"
2012-03-21,"4,80403"
2012-03-22,"4,7301400000000005"
2012-03-23,"4,675243333333333"
2012-03-24,"4,6669599999999996"
2012-03-25,"4,5500099999999986"
2012-03-26,"4,621338333333333"
2012-03-27,"4,810291537920626"
2012-03-28,"4,8102475"
2012-03-29,"4,756541363636363"
2012-03-30,"4,8591425"
2012-03-31,"4,8943925"
2012-04-01,"4,8207049999999985"
2012-04-02,"4,980836000000001"
2012-04-03,"4,952"
2012-04-04,"4,920066666666667"
2012-04-05,"4,919"
2012-04-06,"4,9333922222222215"
2012-04-07,"4,681678461538461"
2012-04-08,"4,794499999999998"
2012-04-09,"4,850681428571427"
2012-04-10,"4,833646666666667"
2012-04-11,"4,928101666666668"
2012-04-12,"4,90060875"
2012-04-13,"4,936494705882354"
2012-04-14,"4,96381"
2012-04-15,"4,968925833333332"
2012-04-16,"4,94573"
2012-04-17,"4,974027142857142"
2012-04-18,"5,1133"
2012-04-19,"5,1059575000000015"
2012-04-20,"5,367622000000001"
2012-04-21,"5,2347825"
2012-04-22,"5,203516666666666"
2012-04-23,"4,9993401395352315"
2012-04-24,"5,09822"
2012-04-25,"5,1318199999999985"
2012-04-26,"5,0976550000000005"
2012-04-27,"5,104490196078428"
2012-04-28,"4,9793"
2012-04-29,"4,88741"
2012-04-30,"4,936656000000001"
2012-05-01,"4,99750857142857"
2012-05-02,"5,03139375"
2012-05-03,"5,100782499999999"
2012-05-04,"5,0675050000000015"
2012-05-05,"5,0766175"
2012-05-06,"5,04991"
2012-05-07,"5,073795"
2012-05-08,"5,04494"
2012-05-09,"4,98185"
2012-05-10,"4,863997236842108"
2012-05-11,"4,953752"
2012-05-12,"4,9461900000000005"
2012-05-13,"4,92996"
2012-05-14,"5,007936428571427"
2012-05-15,"5,03501"
2012-05-16,"5,052466666666667"
2012-05-17,"5,0884583333333335"
2012-05-18,"5,11801"
2012-05-19,"5,1096499999999985"
2012-05-20,"5,09002"
2012-05-21,"5,089795"
2012-05-22,"5,0830275"
2012-05-23,"5,132372500000002"
2012-05-24,"5,11904"
2012-05-25,"5,135513333333333"
2012-05-26,"5,103236666666667"
2012-05-27,"5,1044800000000015"
2012-05-28,"5,1358"
2012-05-29,"5,14997"
2012-05-30,"5,134995"
2012-05-31,"5,191893846153846"
2012-06-01,"5,257021428571427"
2012-06-02,"5,24898"
2012-06-03,"5,207307777777777"
2012-06-04,"5,259519999999999"
2012-06-05,"5,4058790494853435"
2012-06-06,"5,461776666666666"
2012-06-07,"5,591628"
2012-06-08,"5,631736666666666"
2012-06-09,"5,55997"
2012-06-10,"5,46525"
2012-06-11,"5,581583333333334"
2012-06-12,"5,7100133333333325"
2012-06-13,"5,920347499999999"
2012-06-14,"5,964776315789472"
2012-06-15,"6,532364516129032"
2012-06-16,"6,43582"
2012-06-17,"6,17805125"
2012-06-18,"6,294876808510639"
2012-06-19,"6,498756666666666"
2012-06-20,"6,6717150000000025"
2012-06-21,"6,6615142857142855"
2012-06-22,"6,5253525"
2012-06-23,"6,439432000000003"
2012-06-24,"6,350021666666668"
2012-06-25,"6,308441428571429"
2012-06-26,"6,4195"
2012-06-27,"6,622337272727273"
2012-06-28,"6,605946666666667"
2012-06-29,"6,6512055555555545"
2012-06-30,"6,689967499999999"
2012-07-01,"6,628989999999999"
2012-07-02,"6,7600609090909085"
2012-07-03,"6,449972"
2012-07-04,"6,5101"
2012-07-05,"6,658883333333333"
2012-07-06,"6,6287400000000005"
2012-07-07,"6,7784274999999985"
2012-07-08,"6,79898"
2012-07-09,"6,9465625"
2012-07-10,"7,199859999999998"
2012-07-11,"7,167266666666667"
2012-07-12,"7,688739230769229"
2012-07-13,"7,646275"
2012-07-14,"7,544697999999999"
2012-07-15,"7,621010000000001"
2012-07-16,"8,478222222222222"
2012-07-17,"8,747044166666667"
2012-07-18,"9,087988571428571"
2012-07-19,"8,858418333333333"
2012-07-20,"8,538545"
2012-07-21,"8,84553"
2012-07-22,"8,433048"
2012-07-23,"8,444405714285713"
2012-07-24,"8,562244999999999"
2012-07-25,"8,801195"
2012-07-26,"8,890338181818182"
2012-07-27,"8,9"
2012-07-28,"8,853267500000001"
2012-07-29,"8,709648888888887"
2012-07-30,"9,085184444444444"
2012-07-31,"9,321236874999997"
2012-08-01,"9,504267500000001"
2012-08-02,"10,573568846153846"
2012-08-03,"10,8454475"
2012-08-04,"10,904964000000005"
2012-08-05,"10,844743333333335"
2012-08-06,"10,841448"
2012-08-07,"10,951328521408579"
2012-08-08,"11,06151"
2012-08-09,"11,127167857142858"
2012-08-10,"11,362767142857145"
2012-08-11,"11,51378333333333"
2012-08-12,"11,62340818181818"
2012-08-13,"12,02189375"
2012-08-14,"12,185994"
2012-08-15,"13,24609681818182"
2012-08-16,"13,476283333333335"
2012-08-17,"11,679850689655176"
2012-08-18,"11,40391125"
2012-08-19,"7,920336249999999"
2012-08-20,"10,073154202864243"
2012-08-21,"9,906821111111112"
2012-08-22,"9,763395"
2012-08-23,"10,0999925"
2012-08-24,"10,613777777777775"
2012-08-25,"10,555836666666666"
2012-08-26,"10,556"
2012-08-27,"10,928728333333332"
2012-08-28,"10,868043333333333"
2012-08-29,"10,866303333333335"
2012-08-30,"10,772274000000001"
2012-08-31,"10,12176"
2012-09-01,"9,97696"
2012-09-02,"10,206460000000002"
2012-09-03,"10,528666666666666"
2012-09-04,"10,36613"
2012-09-05,"10,976521111111113"
2012-09-06,"11,18497"
2012-09-07,"11,003323333333334"
2012-09-08,"11,038995"
2012-09-09,"11,073326666666668"
2012-09-10,"11,127033333333333"
2012-09-11,"11,2258135"
2012-09-12,"11,3389225"
2012-09-13,"11,373003333333335"
2012-09-14,"11,7316"
2012-09-15,"11,682625"
2012-09-16,"11,863090555555553"
2012-09-17,"11,897081666666665"
2012-09-18,"12,294733333333333"
2012-09-19,"12,521989999999999"
2012-09-20,"12,337124285714285"
2012-09-21,"12,344472857142858"
2012-09-22,"12,2159"
2012-09-23,"12,0983275"
2012-09-24,"12,09198"
2012-09-25,"12,134418"
2012-09-26,"12,33285857142857"
2012-09-27,"12,317598333333335"
2012-09-28,"12,28"
2012-09-29,"12,363095"
2012-09-30,"12,37475"
2012-10-01,"12,047820654016881"
2012-10-02,"12,693781666666665"
2012-10-03,"12,9395"
2012-10-04,"12,766666666666666"
2012-10-05,"12,7"
2012-10-06,"12,505"
2012-10-07,"11,815475"
2012-10-08,"11,754278333333332"
2012-10-09,"11,883887142857144"
2012-10-10,"12,094166666666665"
2012-10-11,"12,03"
2012-10-12,"11,923916666666674"
2012-10-13,"11,865472857142858"
2012-10-14,"11,728699230769232"
2012-10-15,"11,801467777777773"
2012-10-16,"11,81490142857143"
2012-10-17,"11,923778333333333"
2012-10-18,"11,916797777777774"
2012-10-19,"11,765486629213502"
2012-10-20,"11,70436789473684"
2012-10-21,"11,660545"
2012-10-22,"11,732331666666667"
2012-10-23,"11,7110025"
2012-10-24,"11,64999"
2012-10-25,"10,754429"
2012-10-26,"10,17753181818182"
2012-10-27,"10,321827857142855"
2012-10-28,"10,68099"
2012-10-29,"10,59333"
2012-10-30,"10,846225"
2012-10-31,"11,038845714285717"
2012-11-01,"10,588944699114066"
2012-11-02,"10,415661304347829"
2012-11-03,"10,6425"
2012-11-04,"10,823336666666668"
2012-11-05,"10,705152857142858"
2012-11-06,"10,831798999999998"
2012-11-07,"10,875523333333335"
2012-11-08,"10,855767777777777"
2012-11-09,"10,815263157894735"
2012-11-10,"10,875083999999998"
2012-11-11,"10,53394"
2012-11-12,"10,9172"
2012-11-13,"10,881670588235293"
2012-11-14,"10,94934"
2012-11-15,"11,120750384615386"
2012-11-16,"11,744632"
2012-11-17,"11,788836999999996"
2012-11-18,"11,606691818181815"
2012-11-19,"11,76062"
2012-11-20,"11,66508"
2012-11-21,"11,697982666666665"
2012-11-22,"12,32543923076923"
2012-11-23,"12,33623153846154"
2012-11-24,"12,370765"
2012-11-25,"12,50539"
2012-11-26,"12,221585"
2012-11-27,"12,187300000000002"
2012-11-28,"12,296015833333335"
2012-11-29,"12,45"
2012-11-30,"12,55498"
2012-12-01,"12,578930297707243"
2012-12-02,"12,4360175"
2012-12-03,"12,654310844398156"
2012-12-04,"13,41"
2012-12-05,"13,201336666666664"
2012-12-06,"13,357560006819973"
2012-12-07,"13,455864444444439"
2012-12-08,"13,5414715"
2012-12-09,"13,348245714285715"
2012-12-10,"13,461103846153845"
2012-12-11,"13,605317586206901"
2012-12-12,"13,646908214285714"
2012-12-13,"13,728511052631578"
2012-12-14,"13,604542499999999"
2012-12-15,"13,510539047619051"
2012-12-16,"13,395528571428573"
2012-12-17,"13,23335"
2012-12-18,"13,25036589147287"
2012-12-19,"13,530313333333332"
2012-12-20,"13,555235"
2012-12-21,"13,323996"
2012-12-22,"13,402473333333335"
2012-12-23,"13,335932000000001"
2012-12-24,"13,1285"
2012-12-25,"13,37277"
2012-12-26,"13,456875000000002"
2012-12-27,"13,342924545454547"
2012-12-28,"13,420328571428572"
2012-12-29,"13,34399"
2012-12-30,"13,45713"
2012-12-31,"13,512004999999998"
2013-01-01,"13,220000000000002"
2013-01-02,"13,034"
2013-01-03,"13,190000000000001"
2013-01-04,"13,174000000000001"
2013-01-05,"13,15"
2013-01-06,"13,15"
2013-01-07,"13,2"
2013-01-08,"13,5"
2013-01-09,"13,580000000000002"
