Date,addresses/min_10k_count
2009-08-20,"1,0"
2009-08-21,"1,0"
2009-08-22,"1,0"
2009-08-23,"1,0"
2009-08-24,"1,0"
2009-08-25,"1,0"
2009-08-26,"1,0"
2009-08-27,"1,0"
2009-08-28,"1,0"
2009-08-29,"1,0"
2009-08-30,"1,0"
2009-08-31,"1,0"
2009-09-01,"1,0"
2009-09-02,"1,0"
2009-09-03,"1,0"
2009-09-04,"1,0"
2009-09-05,"1,0"
2009-09-06,"1,0"
2009-09-07,"1,0"
2009-09-08,"1,0"
2009-09-09,"1,0"
2009-09-10,"1,0"
2009-09-11,"1,0"
2009-09-12,"1,0"
2009-09-13,"1,0"
2009-09-14,"1,0"
2009-09-15,"1,0"
2009-09-16,"1,0"
2009-09-17,"1,0"
2009-09-18,"1,0"
2009-09-19,"1,0"
2009-09-20,"1,0"
2009-09-21,"1,0"
2009-09-22,"1,0"
2009-09-23,"1,0"
2009-09-24,"1,0"
2009-09-25,"1,0"
2009-09-26,"1,0"
2009-09-27,"1,0"
2009-09-28,"1,0"
2009-09-29,"1,0"
2009-09-30,"1,0"
2009-10-01,"1,0"
2009-10-02,"1,0"
2009-10-03,"1,0"
2009-10-04,"1,0"
2009-10-05,"1,0"
2009-10-06,"1,0"
2009-10-07,"1,0"
2009-10-08,"1,0"
2009-10-09,"1,0"
2009-10-10,"1,0"
2009-10-11,"1,0"
2009-10-12,"1,0"
2009-10-13,"1,0"
2009-10-14,"1,0"
2009-10-15,"1,0"
2009-10-16,"1,0"
2009-10-17,"1,0"
2009-10-18,"2,0"
2009-10-19,"2,0"
2009-10-20,"2,0"
2009-10-21,"2,0"
2009-10-22,"2,0"
2009-10-23,"2,0"
2009-10-24,"2,0"
2009-10-25,"2,0"
2009-10-26,"2,0"
2009-10-27,"2,0"
2009-10-28,"2,0"
2009-10-29,"2,0"
2009-10-30,"2,0"
2009-10-31,"2,0"
2009-11-01,"2,0"
2009-11-02,"2,0"
2009-11-03,"2,0"
2009-11-04,"2,0"
2009-11-05,"2,0"
2009-11-06,"2,0"
2009-11-07,"2,0"
2009-11-08,"2,0"
2009-11-09,"2,0"
2009-11-10,"2,0"
2009-11-11,"2,0"
2009-11-12,"2,0"
2009-11-13,"2,0"
2009-11-14,"2,0"
2009-11-15,"2,0"
2009-11-16,"2,0"
2009-11-17,"2,0"
2009-11-18,"2,0"
2009-11-19,"2,0"
2009-11-20,"2,0"
2009-11-21,"2,0"
2009-11-22,"2,0"
2009-11-23,"2,0"
2009-11-24,"2,0"
2009-11-25,"2,0"
2009-11-26,"2,0"
2009-11-27,"2,0"
2009-11-28,"2,0"
2009-11-29,"2,0"
2009-11-30,"2,0"
2009-12-01,"3,0"
2009-12-02,"3,0"
2009-12-03,"3,0"
2009-12-04,"3,0"
2009-12-05,"3,0"
2009-12-06,"3,0"
2009-12-07,"3,0"
2009-12-08,"3,0"
2009-12-09,"3,0"
2009-12-10,"3,0"
2009-12-11,"3,0"
2009-12-12,"3,0"
2009-12-13,"3,0"
2009-12-14,"4,0"
2009-12-15,"4,0"
2009-12-16,"4,0"
2009-12-17,"4,0"
2009-12-18,"4,0"
2009-12-19,"4,0"
2009-12-20,"4,0"
2009-12-21,"4,0"
2009-12-22,"4,0"
2009-12-23,"4,0"
2009-12-24,"4,0"
2009-12-25,"4,0"
2009-12-26,"4,0"
2009-12-27,"4,0"
2009-12-28,"4,0"
2009-12-29,"4,0"
2009-12-30,"4,0"
2009-12-31,"4,0"
2010-01-01,"4,0"
2010-01-02,"4,0"
2010-01-03,"4,0"
2010-01-04,"4,0"
2010-01-05,"4,0"
2010-01-06,"4,0"
2010-01-07,"4,0"
2010-01-08,"4,0"
2010-01-09,"4,0"
2010-01-10,"4,0"
2010-01-11,"4,0"
2010-01-12,"4,0"
2010-01-13,"4,0"
2010-01-14,"4,0"
2010-01-15,"4,0"
2010-01-16,"4,0"
2010-01-17,"4,0"
2010-01-18,"4,0"
2010-01-19,"4,0"
2010-01-20,"4,0"
2010-01-21,"4,0"
2010-01-22,"4,0"
2010-01-23,"4,0"
2010-01-24,"4,0"
2010-01-25,"4,0"
2010-01-26,"4,0"
2010-01-27,"4,0"
2010-01-28,"4,0"
2010-01-29,"4,0"
2010-01-30,"4,0"
2010-01-31,"4,0"
2010-02-01,"4,0"
2010-02-02,"4,0"
2010-02-03,"4,0"
2010-02-04,"5,0"
2010-02-05,"6,0"
2010-02-06,"6,0"
2010-02-07,"6,0"
2010-02-08,"6,0"
2010-02-09,"7,0"
2010-02-10,"8,0"
2010-02-11,"8,0"
2010-02-12,"8,0"
2010-02-13,"8,0"
2010-02-14,"8,0"
2010-02-15,"8,0"
2010-02-16,"8,0"
2010-02-17,"7,0"
2010-02-18,"7,0"
2010-02-19,"7,0"
2010-02-20,"7,0"
2010-02-21,"8,0"
2010-02-22,"9,0"
2010-02-23,"9,0"
2010-02-24,"9,0"
2010-02-25,"9,0"
2010-02-26,"8,0"
2010-02-27,"8,0"
2010-02-28,"8,0"
2010-03-01,"8,0"
2010-03-02,"8,0"
2010-03-03,"8,0"
2010-03-04,"9,0"
2010-03-05,"9,0"
2010-03-06,"8,0"
2010-03-07,"8,0"
2010-03-08,"8,0"
2010-03-09,"8,0"
2010-03-10,"8,0"
2010-03-11,"8,0"
2010-03-12,"8,0"
2010-03-13,"8,0"
2010-03-14,"8,0"
2010-03-15,"8,0"
2010-03-16,"8,0"
2010-03-17,"8,0"
2010-03-18,"8,0"
2010-03-19,"8,0"
2010-03-20,"8,0"
2010-03-21,"8,0"
2010-03-22,"8,0"
2010-03-23,"8,0"
2010-03-24,"8,0"
2010-03-25,"9,0"
2010-03-26,"9,0"
2010-03-27,"9,0"
2010-03-28,"9,0"
2010-03-29,"9,0"
2010-03-30,"9,0"
2010-03-31,"9,0"
2010-04-01,"9,0"
2010-04-02,"9,0"
2010-04-03,"9,0"
2010-04-04,"9,0"
2010-04-05,"9,0"
2010-04-06,"9,0"
2010-04-07,"9,0"
2010-04-08,"9,0"
2010-04-09,"9,0"
2010-04-10,"10,0"
2010-04-11,"11,0"
2010-04-12,"11,0"
2010-04-13,"11,0"
2010-04-14,"11,0"
2010-04-15,"12,0"
2010-04-16,"12,0"
2010-04-17,"12,0"
2010-04-18,"12,0"
2010-04-19,"13,0"
2010-04-20,"13,0"
2010-04-21,"13,0"
2010-04-22,"14,0"
2010-04-23,"14,0"
2010-04-24,"14,0"
2010-04-25,"14,0"
2010-04-26,"14,0"
2010-04-27,"14,0"
2010-04-28,"14,0"
2010-04-29,"14,0"
2010-04-30,"15,0"
2010-05-01,"15,0"
2010-05-02,"15,0"
2010-05-03,"15,0"
2010-05-04,"15,0"
2010-05-05,"16,0"
2010-05-06,"16,0"
2010-05-07,"16,0"
2010-05-08,"17,0"
2010-05-09,"17,0"
2010-05-10,"17,0"
2010-05-11,"17,0"
2010-05-12,"17,0"
2010-05-13,"17,0"
2010-05-14,"17,0"
2010-05-15,"17,0"
2010-05-16,"17,0"
2010-05-17,"18,0"
2010-05-18,"18,0"
2010-05-19,"18,0"
2010-05-20,"18,0"
2010-05-21,"19,0"
2010-05-22,"19,0"
2010-05-23,"18,0"
2010-05-24,"18,0"
2010-05-25,"18,0"
2010-05-26,"18,0"
2010-05-27,"18,0"
2010-05-28,"18,0"
2010-05-29,"17,0"
2010-05-30,"17,0"
2010-05-31,"18,0"
2010-06-01,"18,0"
2010-06-02,"18,0"
2010-06-03,"19,0"
2010-06-04,"20,0"
2010-06-05,"20,0"
2010-06-06,"20,0"
2010-06-07,"21,0"
2010-06-08,"21,0"
2010-06-09,"20,0"
2010-06-10,"21,0"
2010-06-11,"21,0"
2010-06-12,"21,0"
2010-06-13,"21,0"
2010-06-14,"21,0"
2010-06-15,"21,0"
2010-06-16,"20,0"
2010-06-17,"19,0"
2010-06-18,"19,0"
2010-06-19,"20,0"
2010-06-20,"21,0"
2010-06-21,"21,0"
2010-06-22,"21,0"
2010-06-23,"22,0"
2010-06-24,"22,0"
2010-06-25,"22,0"
2010-06-26,"21,0"
2010-06-27,"21,0"
2010-06-28,"21,0"
2010-06-29,"22,0"
2010-06-30,"22,0"
2010-07-01,"22,0"
2010-07-02,"23,0"
2010-07-03,"25,0"
2010-07-04,"25,0"
2010-07-05,"24,0"
2010-07-06,"24,0"
2010-07-07,"24,0"
2010-07-08,"25,0"
2010-07-09,"25,0"
2010-07-10,"25,0"
2010-07-11,"25,0"
2010-07-12,"23,0"
2010-07-13,"23,0"
2010-07-14,"25,0"
2010-07-15,"22,0"
2010-07-16,"22,0"
2010-07-17,"22,0"
2010-07-18,"23,0"
2010-07-19,"23,0"
2010-07-20,"23,0"
2010-07-21,"24,0"
2010-07-22,"24,0"
2010-07-23,"23,0"
2010-07-24,"23,0"
2010-07-25,"23,0"
2010-07-26,"24,0"
2010-07-27,"24,0"
2010-07-28,"24,0"
2010-07-29,"24,0"
2010-07-30,"24,0"
2010-07-31,"24,0"
2010-08-01,"24,0"
2010-08-02,"24,0"
2010-08-03,"24,0"
2010-08-04,"24,0"
2010-08-05,"24,0"
2010-08-06,"24,0"
2010-08-07,"24,0"
2010-08-08,"24,0"
2010-08-09,"24,0"
2010-08-10,"24,0"
2010-08-11,"24,0"
2010-08-12,"24,0"
2010-08-13,"24,0"
2010-08-14,"24,0"
2010-08-15,"24,0"
2010-08-16,"24,0"
2010-08-17,"25,0"
2010-08-18,"25,0"
2010-08-19,"25,0"
2010-08-20,"25,0"
2010-08-21,"25,0"
2010-08-22,"25,0"
2010-08-23,"25,0"
2010-08-24,"25,0"
2010-08-25,"26,0"
2010-08-26,"28,0"
2010-08-27,"28,0"
2010-08-28,"28,0"
2010-08-29,"27,0"
2010-08-30,"27,0"
2010-08-31,"27,0"
2010-09-01,"27,0"
2010-09-02,"27,0"
2010-09-03,"27,0"
2010-09-04,"27,0"
2010-09-05,"27,0"
2010-09-06,"27,0"
2010-09-07,"27,0"
2010-09-08,"27,0"
2010-09-09,"27,0"
2010-09-10,"27,0"
2010-09-11,"27,0"
2010-09-12,"27,0"
2010-09-13,"27,0"
2010-09-14,"27,0"
2010-09-15,"27,0"
2010-09-16,"28,0"
2010-09-17,"28,0"
2010-09-18,"30,0"
2010-09-19,"31,0"
2010-09-20,"32,0"
2010-09-21,"31,0"
2010-09-22,"32,0"
2010-09-23,"32,0"
2010-09-24,"33,0"
2010-09-25,"34,0"
2010-09-26,"34,0"
2010-09-27,"35,0"
2010-09-28,"35,0"
2010-09-29,"36,0"
2010-09-30,"36,0"
2010-10-01,"37,0"
2010-10-02,"34,0"
2010-10-03,"35,0"
2010-10-04,"32,0"
2010-10-05,"34,0"
2010-10-06,"35,0"
2010-10-07,"37,0"
2010-10-08,"35,0"
2010-10-09,"35,0"
2010-10-10,"35,0"
2010-10-11,"35,0"
2010-10-12,"35,0"
2010-10-13,"36,0"
2010-10-14,"34,0"
2010-10-15,"35,0"
2010-10-16,"37,0"
2010-10-17,"37,0"
2010-10-18,"38,0"
2010-10-19,"39,0"
2010-10-20,"39,0"
2010-10-21,"40,0"
2010-10-22,"40,0"
2010-10-23,"40,0"
2010-10-24,"39,0"
2010-10-25,"39,0"
2010-10-26,"39,0"
2010-10-27,"41,0"
2010-10-28,"42,0"
2010-10-29,"42,0"
2010-10-30,"41,0"
2010-10-31,"41,0"
2010-11-01,"42,0"
2010-11-02,"41,0"
2010-11-03,"41,0"
2010-11-04,"42,0"
2010-11-05,"42,0"
2010-11-06,"42,0"
2010-11-07,"42,0"
2010-11-08,"41,0"
2010-11-09,"41,0"
2010-11-10,"41,0"
2010-11-11,"41,0"
2010-11-12,"42,0"
2010-11-13,"42,0"
2010-11-14,"43,0"
2010-11-15,"43,0"
2010-11-16,"43,0"
2010-11-17,"43,0"
2010-11-18,"43,0"
2010-11-19,"43,0"
2010-11-20,"44,0"
2010-11-21,"44,0"
2010-11-22,"44,0"
2010-11-23,"45,0"
2010-11-24,"46,0"
2010-11-25,"46,0"
2010-11-26,"46,0"
2010-11-27,"47,0"
2010-11-28,"47,0"
2010-11-29,"47,0"
2010-11-30,"47,0"
2010-12-01,"48,0"
2010-12-02,"48,0"
2010-12-03,"48,0"
2010-12-04,"49,0"
2010-12-05,"49,0"
2010-12-06,"51,0"
2010-12-07,"50,0"
2010-12-08,"50,0"
2010-12-09,"50,0"
2010-12-10,"50,0"
2010-12-11,"51,0"
2010-12-12,"51,0"
2010-12-13,"53,0"
2010-12-14,"53,0"
2010-12-15,"53,0"
2010-12-16,"53,0"
2010-12-17,"53,0"
2010-12-18,"53,0"
2010-12-19,"55,0"
2010-12-20,"55,0"
2010-12-21,"56,0"
2010-12-22,"57,0"
2010-12-23,"57,0"
2010-12-24,"57,0"
2010-12-25,"58,0"
2010-12-26,"58,0"
2010-12-27,"59,0"
2010-12-28,"59,0"
2010-12-29,"59,0"
2010-12-30,"59,0"
2010-12-31,"58,0"
2011-01-01,"58,0"
2011-01-02,"58,0"
2011-01-03,"58,0"
2011-01-04,"58,0"
2011-01-05,"59,0"
2011-01-06,"59,0"
2011-01-07,"59,0"
2011-01-08,"59,0"
2011-01-09,"59,0"
2011-01-10,"60,0"
2011-01-11,"61,0"
2011-01-12,"61,0"
2011-01-13,"63,0"
2011-01-14,"64,0"
2011-01-15,"64,0"
2011-01-16,"65,0"
2011-01-17,"65,0"
2011-01-18,"65,0"
2011-01-19,"65,0"
2011-01-20,"65,0"
2011-01-21,"65,0"
2011-01-22,"65,0"
2011-01-23,"66,0"
2011-01-24,"66,0"
2011-01-25,"66,0"
2011-01-26,"65,0"
2011-01-27,"54,0"
2011-01-28,"55,0"
2011-01-29,"54,0"
2011-01-30,"54,0"
2011-01-31,"55,0"
2011-02-01,"56,0"
2011-02-02,"54,0"
2011-02-03,"56,0"
2011-02-04,"55,0"
2011-02-05,"56,0"
2011-02-06,"55,0"
2011-02-07,"56,0"
2011-02-08,"55,0"
2011-02-09,"56,0"
2011-02-10,"55,0"
2011-02-11,"55,0"
2011-02-12,"55,0"
2011-02-13,"55,0"
2011-02-14,"55,0"
2011-02-15,"56,0"
2011-02-16,"56,0"
2011-02-17,"56,0"
2011-02-18,"55,0"
2011-02-19,"55,0"
2011-02-20,"56,0"
2011-02-21,"56,0"
2011-02-22,"56,0"
2011-02-23,"56,0"
2011-02-24,"56,0"
2011-02-25,"56,0"
2011-02-26,"56,0"
2011-02-27,"56,0"
2011-02-28,"56,0"
2011-03-01,"56,0"
2011-03-02,"54,0"
2011-03-03,"54,0"
2011-03-04,"55,0"
2011-03-05,"55,0"
2011-03-06,"55,0"
2011-03-07,"55,0"
2011-03-08,"55,0"
2011-03-09,"55,0"
2011-03-10,"55,0"
2011-03-11,"54,0"
2011-03-12,"55,0"
2011-03-13,"55,0"
2011-03-14,"57,0"
2011-03-15,"56,0"
2011-03-16,"56,0"
2011-03-17,"56,0"
2011-03-18,"57,0"
2011-03-19,"57,0"
2011-03-20,"57,0"
2011-03-21,"57,0"
2011-03-22,"55,0"
2011-03-23,"55,0"
2011-03-24,"55,0"
2011-03-25,"54,0"
2011-03-26,"53,0"
2011-03-27,"53,0"
2011-03-28,"53,0"
2011-03-29,"53,0"
2011-03-30,"52,0"
2011-03-31,"52,0"
2011-04-01,"52,0"
2011-04-02,"53,0"
2011-04-03,"53,0"
2011-04-04,"52,0"
2011-04-05,"52,0"
2011-04-06,"53,0"
2011-04-07,"53,0"
2011-04-08,"54,0"
2011-04-09,"52,0"
2011-04-10,"52,0"
2011-04-11,"53,0"
2011-04-12,"53,0"
2011-04-13,"53,0"
2011-04-14,"54,0"
2011-04-15,"54,0"
2011-04-16,"54,0"
2011-04-17,"54,0"
2011-04-18,"56,0"
2011-04-19,"56,0"
2011-04-20,"56,0"
2011-04-21,"56,0"
2011-04-22,"56,0"
2011-04-23,"56,0"
2011-04-24,"56,0"
2011-04-25,"55,0"
2011-04-26,"55,0"
2011-04-27,"56,0"
2011-04-28,"56,0"
2011-04-29,"59,0"
2011-04-30,"57,0"
2011-05-01,"57,0"
2011-05-02,"57,0"
2011-05-03,"56,0"
2011-05-04,"63,0"
2011-05-05,"63,0"
2011-05-06,"62,0"
2011-05-07,"62,0"
2011-05-08,"63,0"
2011-05-09,"63,0"
2011-05-10,"63,0"
2011-05-11,"64,0"
2011-05-12,"63,0"
2011-05-13,"63,0"
2011-05-14,"62,0"
2011-05-15,"63,0"
2011-05-16,"64,0"
2011-05-17,"64,0"
2011-05-18,"65,0"
2011-05-19,"64,0"
2011-05-20,"64,0"
2011-05-21,"63,0"
2011-05-22,"63,0"
2011-05-23,"64,0"
2011-05-24,"64,0"
2011-05-25,"64,0"
2011-05-26,"64,0"
2011-05-27,"62,0"
2011-05-28,"62,0"
2011-05-29,"62,0"
2011-05-30,"62,0"
2011-05-31,"62,0"
2011-06-01,"63,0"
2011-06-02,"65,0"
2011-06-03,"65,0"
2011-06-04,"65,0"
2011-06-05,"66,0"
2011-06-06,"67,0"
2011-06-07,"67,0"
2011-06-08,"67,0"
2011-06-09,"65,0"
2011-06-10,"68,0"
2011-06-11,"67,0"
2011-06-12,"65,0"
2011-06-13,"67,0"
2011-06-14,"62,0"
2011-06-15,"60,0"
2011-06-16,"59,0"
2011-06-17,"58,0"
2011-06-18,"57,0"
2011-06-19,"69,0"
2011-06-20,"69,0"
2011-06-21,"68,0"
2011-06-22,"68,0"
2011-06-23,"61,0"
2011-06-24,"61,0"
2011-06-25,"61,0"
2011-06-26,"61,0"
2011-06-27,"61,0"
2011-06-28,"60,0"
2011-06-29,"60,0"
2011-06-30,"58,0"
2011-07-01,"61,0"
2011-07-02,"61,0"
2011-07-03,"61,0"
2011-07-04,"61,0"
2011-07-05,"61,0"
2011-07-06,"61,0"
2011-07-07,"61,0"
2011-07-08,"61,0"
2011-07-09,"61,0"
2011-07-10,"61,0"
2011-07-11,"61,0"
2011-07-12,"61,0"
2011-07-13,"62,0"
2011-07-14,"62,0"
2011-07-15,"62,0"
2011-07-16,"62,0"
2011-07-17,"62,0"
2011-07-18,"63,0"
2011-07-19,"63,0"
2011-07-20,"63,0"
2011-07-21,"63,0"
2011-07-22,"63,0"
2011-07-23,"63,0"
2011-07-24,"63,0"
2011-07-25,"63,0"
2011-07-26,"63,0"
2011-07-27,"63,0"
2011-07-28,"62,0"
2011-07-29,"62,0"
2011-07-30,"62,0"
2011-07-31,"63,0"
2011-08-01,"64,0"
2011-08-02,"64,0"
2011-08-03,"64,0"
2011-08-04,"65,0"
2011-08-05,"69,0"
2011-08-06,"71,0"
2011-08-07,"73,0"
2011-08-08,"77,0"
2011-08-09,"77,0"
2011-08-10,"77,0"
2011-08-11,"77,0"
2011-08-12,"77,0"
2011-08-13,"76,0"
2011-08-14,"74,0"
2011-08-15,"74,0"
2011-08-16,"74,0"
2011-08-17,"75,0"
2011-08-18,"75,0"
2011-08-19,"75,0"
2011-08-20,"75,0"
2011-08-21,"75,0"
2011-08-22,"76,0"
2011-08-23,"76,0"
2011-08-24,"77,0"
2011-08-25,"76,0"
2011-08-26,"77,0"
2011-08-27,"81,0"
2011-08-28,"81,0"
2011-08-29,"80,0"
2011-08-30,"80,0"
2011-08-31,"80,0"
2011-09-01,"80,0"
2011-09-02,"80,0"
2011-09-03,"80,0"
2011-09-04,"81,0"
2011-09-05,"81,0"
2011-09-06,"81,0"
2011-09-07,"83,0"
2011-09-08,"83,0"
2011-09-09,"85,0"
2011-09-10,"86,0"
2011-09-11,"77,0"
2011-09-12,"78,0"
2011-09-13,"78,0"
2011-09-14,"77,0"
2011-09-15,"78,0"
2011-09-16,"78,0"
2011-09-17,"78,0"
2011-09-18,"78,0"
2011-09-19,"77,0"
2011-09-20,"77,0"
2011-09-21,"77,0"
2011-09-22,"76,0"
2011-09-23,"76,0"
2011-09-24,"76,0"
2011-09-25,"75,0"
2011-09-26,"75,0"
2011-09-27,"75,0"
2011-09-28,"75,0"
2011-09-29,"75,0"
2011-09-30,"75,0"
2011-10-01,"75,0"
2011-10-02,"75,0"
2011-10-03,"75,0"
2011-10-04,"75,0"
2011-10-05,"75,0"
2011-10-06,"76,0"
2011-10-07,"77,0"
2011-10-08,"77,0"
2011-10-09,"77,0"
2011-10-10,"77,0"
2011-10-11,"77,0"
2011-10-12,"76,0"
2011-10-13,"77,0"
2011-10-14,"77,0"
2011-10-15,"77,0"
2011-10-16,"77,0"
2011-10-17,"76,0"
2011-10-18,"75,0"
2011-10-19,"75,0"
2011-10-20,"74,0"
2011-10-21,"75,0"
2011-10-22,"74,0"
2011-10-23,"74,0"
2011-10-24,"74,0"
2011-10-25,"74,0"
2011-10-26,"74,0"
2011-10-27,"74,0"
2011-10-28,"74,0"
2011-10-29,"75,0"
2011-10-30,"75,0"
2011-10-31,"75,0"
2011-11-01,"75,0"
2011-11-02,"75,0"
2011-11-03,"76,0"
2011-11-04,"76,0"
2011-11-05,"75,0"
2011-11-06,"75,0"
2011-11-07,"75,0"
2011-11-08,"75,0"
2011-11-09,"73,0"
2011-11-10,"73,0"
2011-11-11,"73,0"
2011-11-12,"74,0"
2011-11-13,"74,0"
2011-11-14,"74,0"
2011-11-15,"74,0"
2011-11-16,"67,0"
2011-11-17,"67,0"
2011-11-18,"66,0"
2011-11-19,"67,0"
2011-11-20,"66,0"
2011-11-21,"66,0"
2011-11-22,"66,0"
2011-11-23,"66,0"
2011-11-24,"67,0"
2011-11-25,"67,0"
2011-11-26,"66,0"
2011-11-27,"66,0"
2011-11-28,"69,0"
2011-11-29,"70,0"
2011-11-30,"69,0"
2011-12-01,"69,0"
2011-12-02,"69,0"
2011-12-03,"69,0"
2011-12-04,"69,0"
2011-12-05,"69,0"
2011-12-06,"69,0"
2011-12-07,"69,0"
2011-12-08,"82,0"
2011-12-09,"73,0"
2011-12-10,"72,0"
2011-12-11,"69,0"
2011-12-12,"68,0"
